id_usuario,data,quantidade
1457411227699416,2011-09-01,46
1457411227699416,2011-10-01,52
1457411227699416,2011-11-01,128
1457411227699416,2011-12-01,169
1457411227699416,2012-01-01,160
1457411227699416,2012-02-01,129
1457411227699416,2012-03-01,149
1457411227699416,2012-04-01,85
1457411227699416,2012-05-01,56
1457411227699416,2012-06-01,69
1457411227699416,2012-07-01,79
1457411227699416,2012-08-01,49
1457411227699416,2012-09-01,33
1457411227699416,2012-10-01,48
1457411227699416,2012-11-01,59
1457411227699416,2012-12-01,69
1457411227699416,2013-01-01,101
1457411227699416,2013-02-01,55
1457411227699416,2013-03-01,31
1457411227699416,2013-04-01,50
1457411227699416,2013-05-01,41
1457411227699416,2013-06-01,74
1457411227699416,2013-07-01,41
1457411227699416,2013-08-01,40
1457411227699416,2013-09-01,35
1457411227699416,2013-10-01,47
1457411227699416,2013-11-01,57
1457411227699416,2013-12-01,62
1457411227699416,2014-01-01,60
1457411227699416,2014-02-01,53
1457411227699416,2014-03-01,52
1457411227699416,2014-04-01,8
1457411227699416,2014-12-01,1
1457411227699416,2015-01-01,2
1457411227699416,2015-09-01,26
1457411227699416,2015-10-01,34
1457411227699416,2015-11-01,32
1457411227699416,2015-12-01,21
1457411227699416,2016-01-01,33
1457411227699416,2016-02-01,41
1457411227699416,2016-03-01,25
1457411227699416,2016-04-01,36
1457411227699416,2016-05-01,44
1457411227699416,2016-06-01,35
1457411227699416,2016-07-01,48
1457411227699416,2016-08-01,38
1457411227699416,2016-09-01,22
1457411227699416,2016-10-01,32
1457411227699416,2016-11-01,49
1457411227699416,2016-12-01,78
1457411227699416,2017-01-01,41
1457411227699416,2017-02-01,36
1457411227699416,2017-03-01,55
1457411227699416,2017-04-01,74
1457411227699416,2017-05-01,66
1457411227699416,2017-06-01,56
1457411227699416,2017-07-01,49
1457411227699416,2017-08-01,83
1457411227699416,2017-09-01,82
1457411227699416,2017-10-01,43
1457411227699416,2017-11-01,15
