id_usuario,data,quantidade
782831401895738,2012-03-01,2
782831401895738,2012-12-01,2
782831401895738,2013-01-01,4
782831401895738,2013-02-01,4
782831401895738,2013-03-01,5
782831401895738,2013-04-01,5
782831401895738,2013-05-01,13
782831401895738,2013-06-01,4
782831401895738,2013-07-01,25
782831401895738,2013-08-01,9
782831401895738,2013-09-01,13
782831401895738,2013-10-01,1
782831401895738,2013-11-01,7
782831401895738,2013-12-01,17
782831401895738,2014-01-01,7
782831401895738,2014-02-01,14
782831401895738,2014-03-01,22
782831401895738,2014-04-01,14
782831401895738,2014-05-01,16
782831401895738,2014-06-01,8
782831401895738,2014-07-01,20
782831401895738,2014-08-01,8
782831401895738,2014-09-01,9
782831401895738,2014-10-01,5
782831401895738,2014-11-01,6
782831401895738,2014-12-01,2
782831401895738,2015-01-01,1
782831401895738,2015-02-01,1
782831401895738,2015-04-01,3
782831401895738,2015-05-01,5
782831401895738,2015-06-01,1
782831401895738,2015-07-01,43
782831401895738,2015-08-01,12
782831401895738,2015-09-01,14
782831401895738,2015-10-01,8
782831401895738,2015-11-01,5
782831401895738,2015-12-01,2
782831401895738,2016-01-01,3
782831401895738,2016-02-01,2
782831401895738,2016-03-01,2
782831401895738,2016-04-01,2
782831401895738,2016-05-01,3
782831401895738,2016-06-01,46
782831401895738,2016-07-01,10
782831401895738,2016-08-01,19
782831401895738,2016-09-01,10
782831401895738,2016-10-01,36
782831401895738,2016-11-01,27
782831401895738,2016-12-01,11
782831401895738,2017-01-01,7
782831401895738,2017-02-01,3
782831401895738,2017-03-01,30
782831401895738,2017-04-01,56
782831401895738,2017-05-01,28
782831401895738,2017-06-01,31
782831401895738,2017-07-01,33
782831401895738,2017-08-01,38
782831401895738,2017-09-01,25
782831401895738,2017-10-01,28
782831401895738,2017-11-01,36
782831401895738,2017-12-01,14
