id_usuario,data,quantidade
1796067243760886,2012-05-01,5
1796067243760886,2012-06-01,11
1796067243760886,2012-07-01,1
1796067243760886,2012-08-01,1
1796067243760886,2012-09-01,7
1796067243760886,2012-10-01,51
1796067243760886,2012-11-01,114
1796067243760886,2012-12-01,117
1796067243760886,2013-01-01,104
1796067243760886,2013-02-01,139
1796067243760886,2013-03-01,82
1796067243760886,2013-04-01,66
1796067243760886,2013-05-01,51
1796067243760886,2013-06-01,62
1796067243760886,2013-07-01,22
1796067243760886,2013-08-01,46
1796067243760886,2013-09-01,68
1796067243760886,2013-10-01,76
1796067243760886,2013-11-01,32
1796067243760886,2013-12-01,29
1796067243760886,2014-01-01,67
1796067243760886,2014-02-01,34
1796067243760886,2014-03-01,5
1796067243760886,2014-04-01,12
1796067243760886,2014-05-01,5
1796067243760886,2014-06-01,5
1796067243760886,2014-07-01,13
1796067243760886,2014-08-01,21
1796067243760886,2014-09-01,10
1796067243760886,2014-12-01,72
1796067243760886,2015-01-01,30
1796067243760886,2015-02-01,20
1796067243760886,2015-03-01,12
1796067243760886,2015-04-01,17
1796067243760886,2015-05-01,27
1796067243760886,2015-06-01,3
1796067243760886,2015-07-01,3
1796067243760886,2015-08-01,1
1796067243760886,2015-09-01,13
1796067243760886,2015-10-01,25
1796067243760886,2015-11-01,11
1796067243760886,2015-12-01,24
1796067243760886,2016-01-01,13
1796067243760886,2016-02-01,4
1796067243760886,2016-04-01,13
1796067243760886,2016-05-01,1
1796067243760886,2016-07-01,1
1796067243760886,2016-09-01,17
1796067243760886,2016-10-01,10
1796067243760886,2016-11-01,27
1796067243760886,2016-12-01,11
1796067243760886,2017-01-01,92
1796067243760886,2017-02-01,40
1796067243760886,2017-03-01,30
1796067243760886,2017-04-01,52
1796067243760886,2017-05-01,43
1796067243760886,2017-06-01,115
1796067243760886,2017-07-01,85
1796067243760886,2017-08-01,151
1796067243760886,2017-09-01,56
1796067243760886,2017-10-01,74
1796067243760886,2017-11-01,361
1796067243760886,2017-12-01,235
