id_usuario,data,quantidade
1587210241335648,2010-08-01,1
1587210241335648,2011-01-01,3
1587210241335648,2011-04-01,1
1587210241335648,2011-07-01,2
1587210241335648,2011-08-01,3
1587210241335648,2011-11-01,2
1587210241335648,2011-12-01,2
1587210241335648,2012-01-01,3
1587210241335648,2012-03-01,8
1587210241335648,2012-04-01,2
1587210241335648,2012-05-01,10
1587210241335648,2012-06-01,2
1587210241335648,2012-07-01,67
1587210241335648,2012-08-01,88
1587210241335648,2012-09-01,68
1587210241335648,2012-10-01,48
1587210241335648,2012-11-01,174
1587210241335648,2012-12-01,115
1587210241335648,2013-01-01,2
1587210241335648,2013-02-01,34
1587210241335648,2013-03-01,56
1587210241335648,2013-05-01,108
1587210241335648,2013-06-01,83
1587210241335648,2013-07-01,53
1587210241335648,2013-08-01,58
1587210241335648,2013-09-01,103
1587210241335648,2013-10-01,78
1587210241335648,2013-11-01,105
1587210241335648,2013-12-01,109
1587210241335648,2014-01-01,60
1587210241335648,2014-02-01,45
1587210241335648,2014-03-01,50
1587210241335648,2014-04-01,48
1587210241335648,2014-05-01,94
1587210241335648,2014-06-01,85
1587210241335648,2014-07-01,69
1587210241335648,2014-08-01,58
1587210241335648,2014-09-01,58
1587210241335648,2014-10-01,76
1587210241335648,2014-11-01,69
1587210241335648,2014-12-01,89
1587210241335648,2015-01-01,5
1587210241335648,2015-02-01,9
1587210241335648,2015-03-01,27
1587210241335648,2015-04-01,22
1587210241335648,2015-05-01,33
1587210241335648,2015-06-01,52
1587210241335648,2015-07-01,104
1587210241335648,2015-08-01,131
1587210241335648,2015-09-01,69
1587210241335648,2015-10-01,77
1587210241335648,2015-11-01,131
1587210241335648,2015-12-01,141
1587210241335648,2016-01-01,118
1587210241335648,2016-02-01,81
1587210241335648,2016-03-01,79
1587210241335648,2016-04-01,78
1587210241335648,2016-05-01,58
1587210241335648,2016-06-01,74
1587210241335648,2016-07-01,94
1587210241335648,2016-08-01,76
1587210241335648,2016-09-01,84
1587210241335648,2016-10-01,84
1587210241335648,2016-11-01,58
1587210241335648,2016-12-01,51
1587210241335648,2017-01-01,61
1587210241335648,2017-02-01,85
1587210241335648,2017-03-01,100
1587210241335648,2017-04-01,103
1587210241335648,2017-05-01,97
1587210241335648,2017-06-01,78
1587210241335648,2017-07-01,48
1587210241335648,2017-08-01,37
1587210241335648,2017-09-01,51
1587210241335648,2017-10-01,71
1587210241335648,2017-11-01,68
1587210241335648,2017-12-01,23
