id_usuario,data,quantidade
1170510339747390,2012-04-01,3
1170510339747390,2012-05-01,3
1170510339747390,2012-06-01,44
1170510339747390,2012-07-01,34
1170510339747390,2012-08-01,71
1170510339747390,2012-09-01,11
1170510339747390,2012-10-01,17
1170510339747390,2012-11-01,8
1170510339747390,2012-12-01,27
1170510339747390,2013-01-01,40
1170510339747390,2013-02-01,27
1170510339747390,2013-03-01,12
1170510339747390,2013-04-01,41
1170510339747390,2013-05-01,23
1170510339747390,2013-06-01,10
1170510339747390,2013-07-01,15
1170510339747390,2013-08-01,33
1170510339747390,2013-09-01,29
1170510339747390,2013-10-01,11
1170510339747390,2013-11-01,9
1170510339747390,2013-12-01,33
1170510339747390,2014-01-01,58
1170510339747390,2014-02-01,43
1170510339747390,2014-03-01,24
1170510339747390,2014-04-01,16
1170510339747390,2014-05-01,20
1170510339747390,2014-06-01,22
1170510339747390,2014-07-01,9
1170510339747390,2014-08-01,10
1170510339747390,2014-09-01,14
1170510339747390,2014-10-01,21
1170510339747390,2014-11-01,10
1170510339747390,2014-12-01,46
1170510339747390,2015-01-01,12
1170510339747390,2015-02-01,19
1170510339747390,2015-03-01,12
1170510339747390,2015-04-01,24
1170510339747390,2015-05-01,34
1170510339747390,2015-06-01,19
1170510339747390,2015-07-01,55
1170510339747390,2015-08-01,8
1170510339747390,2015-09-01,37
1170510339747390,2015-10-01,118
1170510339747390,2015-11-01,81
1170510339747390,2015-12-01,289
1170510339747390,2016-01-01,209
1170510339747390,2016-02-01,152
1170510339747390,2016-03-01,76
1170510339747390,2016-04-01,48
1170510339747390,2016-05-01,70
1170510339747390,2016-06-01,68
1170510339747390,2016-07-01,44
1170510339747390,2016-08-01,18
1170510339747390,2016-09-01,14
1170510339747390,2016-10-01,14
1170510339747390,2016-11-01,11
1170510339747390,2016-12-01,17
1170510339747390,2017-01-01,8
1170510339747390,2017-02-01,13
1170510339747390,2017-03-01,13
1170510339747390,2017-04-01,7
1170510339747390,2017-05-01,11
1170510339747390,2017-06-01,13
1170510339747390,2017-07-01,7
1170510339747390,2017-08-01,3
1170510339747390,2017-09-01,34
1170510339747390,2017-10-01,43
1170510339747390,2017-11-01,79
