id_usuario,data,quantidade
1942377509357721,2011-05-01,1
1942377509357721,2012-06-01,1
1942377509357721,2013-12-01,1
1942377509357721,2014-01-01,2
1942377509357721,2014-02-01,38
1942377509357721,2014-03-01,6
1942377509357721,2014-04-01,18
1942377509357721,2014-05-01,21
1942377509357721,2014-06-01,12
1942377509357721,2014-07-01,19
1942377509357721,2014-08-01,14
1942377509357721,2014-09-01,15
1942377509357721,2014-10-01,7
1942377509357721,2014-11-01,63
1942377509357721,2014-12-01,46
1942377509357721,2015-01-01,11
1942377509357721,2015-02-01,3
1942377509357721,2015-03-01,13
1942377509357721,2015-04-01,13
1942377509357721,2015-05-01,110
1942377509357721,2015-06-01,68
1942377509357721,2015-07-01,108
1942377509357721,2015-08-01,176
1942377509357721,2015-09-01,97
1942377509357721,2015-10-01,105
1942377509357721,2015-11-01,58
1942377509357721,2015-12-01,171
1942377509357721,2016-01-01,47
1942377509357721,2016-02-01,71
1942377509357721,2016-03-01,49
1942377509357721,2016-04-01,70
1942377509357721,2016-05-01,80
1942377509357721,2016-06-01,48
1942377509357721,2016-07-01,136
1942377509357721,2016-08-01,96
1942377509357721,2016-09-01,102
1942377509357721,2016-10-01,34
1942377509357721,2016-11-01,108
1942377509357721,2016-12-01,52
1942377509357721,2017-01-01,210
1942377509357721,2017-02-01,108
1942377509357721,2017-03-01,104
1942377509357721,2017-04-01,119
1942377509357721,2017-05-01,130
1942377509357721,2017-06-01,61
1942377509357721,2017-07-01,36
1942377509357721,2017-08-01,39
1942377509357721,2017-09-01,54
1942377509357721,2017-10-01,31
1942377509357721,2017-11-01,89
1942377509357721,2017-12-01,61
