id_usuario,data,quantidade
938224233002226,2014-12-01,1
938224233002226,2015-01-01,2
938224233002226,2015-02-01,3
938224233002226,2015-03-01,9
938224233002226,2015-04-01,19
938224233002226,2015-05-01,4
938224233002226,2015-06-01,7
938224233002226,2015-07-01,23
938224233002226,2015-08-01,23
938224233002226,2015-09-01,54
938224233002226,2015-10-01,16
938224233002226,2015-11-01,7
938224233002226,2015-12-01,22
938224233002226,2016-01-01,2
938224233002226,2016-04-01,12
938224233002226,2016-05-01,2
938224233002226,2016-06-01,6
938224233002226,2016-08-01,1
938224233002226,2016-09-01,1
938224233002226,2016-10-01,15
938224233002226,2016-11-01,11
938224233002226,2016-12-01,8
938224233002226,2017-02-01,3
938224233002226,2017-03-01,6
938224233002226,2017-04-01,11
938224233002226,2017-05-01,9
938224233002226,2017-06-01,17
938224233002226,2017-07-01,47
938224233002226,2017-08-01,58
938224233002226,2017-09-01,51
938224233002226,2017-10-01,60
938224233002226,2017-11-01,64
938224233002226,2017-12-01,31
