id_usuario,data,quantidade
2023637511215863,2013-11-01,6
2023637511215863,2013-12-01,18
2023637511215863,2014-01-01,5
2023637511215863,2014-02-01,5
2023637511215863,2014-03-01,4
2023637511215863,2014-11-01,1
2023637511215863,2015-04-01,2
2023637511215863,2015-06-01,12
2023637511215863,2015-07-01,6
2023637511215863,2015-08-01,13
2023637511215863,2015-09-01,23
2023637511215863,2015-10-01,20
2023637511215863,2015-11-01,12
2023637511215863,2015-12-01,9
2023637511215863,2016-01-01,40
2023637511215863,2016-02-01,19
2023637511215863,2016-03-01,22
2023637511215863,2016-04-01,27
2023637511215863,2016-05-01,23
2023637511215863,2016-06-01,16
2023637511215863,2016-07-01,43
2023637511215863,2016-08-01,19
2023637511215863,2016-09-01,24
2023637511215863,2016-10-01,17
2023637511215863,2016-11-01,8
2023637511215863,2016-12-01,5
2023637511215863,2017-01-01,10
2023637511215863,2017-02-01,6
2023637511215863,2017-03-01,5
2023637511215863,2017-04-01,10
2023637511215863,2017-05-01,9
2023637511215863,2017-06-01,14
2023637511215863,2017-07-01,8
2023637511215863,2017-08-01,5
2023637511215863,2017-09-01,6
2023637511215863,2017-10-01,10
2023637511215863,2017-11-01,16
2023637511215863,2017-12-01,5
