id_usuario,data,quantidade
523889937966576,2015-10-01,88
523889937966576,2015-11-01,36
523889937966576,2015-12-01,41
523889937966576,2016-01-01,72
523889937966576,2016-02-01,66
523889937966576,2016-03-01,30
523889937966576,2016-04-01,55
523889937966576,2016-05-01,43
523889937966576,2016-06-01,30
523889937966576,2016-07-01,38
523889937966576,2016-08-01,36
523889937966576,2016-09-01,37
523889937966576,2016-10-01,22
523889937966576,2016-11-01,12
523889937966576,2016-12-01,76
523889937966576,2017-01-01,43
523889937966576,2017-02-01,26
523889937966576,2017-03-01,36
523889937966576,2017-04-01,82
523889937966576,2017-05-01,91
523889937966576,2017-06-01,118
523889937966576,2017-07-01,109
523889937966576,2017-08-01,71
523889937966576,2017-09-01,82
523889937966576,2017-10-01,60
523889937966576,2017-11-01,39
