id_usuario,data,quantidade
1022864967872047,2013-01-01,15
1022864967872047,2013-02-01,21
1022864967872047,2013-03-01,12
1022864967872047,2013-04-01,5
1022864967872047,2013-05-01,10
1022864967872047,2013-06-01,18
1022864967872047,2013-07-01,15
1022864967872047,2013-08-01,34
1022864967872047,2013-09-01,12
1022864967872047,2013-10-01,4
1022864967872047,2013-11-01,27
1022864967872047,2013-12-01,11
1022864967872047,2014-01-01,12
1022864967872047,2014-02-01,2
1022864967872047,2014-03-01,15
1022864967872047,2014-04-01,1
1022864967872047,2014-05-01,6
1022864967872047,2014-06-01,52
1022864967872047,2014-07-01,14
1022864967872047,2014-08-01,14
1022864967872047,2014-09-01,4
1022864967872047,2014-10-01,1
1022864967872047,2014-11-01,10
1022864967872047,2014-12-01,14
1022864967872047,2015-01-01,40
1022864967872047,2015-02-01,24
1022864967872047,2015-03-01,13
1022864967872047,2015-04-01,2
1022864967872047,2015-05-01,25
1022864967872047,2015-06-01,32
1022864967872047,2015-07-01,20
1022864967872047,2015-08-01,11
1022864967872047,2015-11-01,8
1022864967872047,2015-12-01,21
1022864967872047,2016-01-01,7
1022864967872047,2016-04-01,2
1022864967872047,2016-05-01,9
1022864967872047,2016-06-01,11
1022864967872047,2016-07-01,5
1022864967872047,2016-08-01,14
1022864967872047,2016-09-01,10
1022864967872047,2016-10-01,23
1022864967872047,2016-11-01,19
1022864967872047,2016-12-01,27
1022864967872047,2017-01-01,38
1022864967872047,2017-02-01,19
1022864967872047,2017-03-01,42
1022864967872047,2017-04-01,35
1022864967872047,2017-05-01,35
1022864967872047,2017-06-01,40
1022864967872047,2017-07-01,58
1022864967872047,2017-08-01,38
1022864967872047,2017-09-01,45
1022864967872047,2017-10-01,48
1022864967872047,2017-11-01,55
1022864967872047,2017-12-01,39
