id_usuario,data,quantidade
855386091334664,2012-07-01,1
855386091334664,2013-03-01,1
855386091334664,2013-05-01,18
855386091334664,2013-06-01,29
855386091334664,2013-07-01,31
855386091334664,2013-08-01,24
855386091334664,2013-09-01,31
855386091334664,2013-10-01,25
855386091334664,2013-11-01,40
855386091334664,2013-12-01,45
855386091334664,2014-01-01,45
855386091334664,2014-02-01,97
855386091334664,2014-03-01,104
855386091334664,2014-04-01,28
855386091334664,2014-05-01,48
855386091334664,2014-06-01,72
855386091334664,2014-07-01,30
855386091334664,2014-08-01,33
855386091334664,2014-09-01,11
855386091334664,2014-10-01,46
855386091334664,2014-11-01,27
855386091334664,2014-12-01,20
855386091334664,2015-01-01,34
855386091334664,2015-02-01,11
855386091334664,2015-03-01,10
855386091334664,2015-04-01,11
855386091334664,2015-05-01,7
855386091334664,2015-06-01,25
855386091334664,2015-07-01,35
855386091334664,2015-08-01,9
855386091334664,2015-09-01,6
855386091334664,2015-10-01,4
855386091334664,2015-11-01,11
855386091334664,2015-12-01,34
855386091334664,2016-01-01,6
855386091334664,2016-02-01,1
855386091334664,2016-03-01,28
855386091334664,2016-04-01,60
855386091334664,2016-05-01,110
855386091334664,2016-06-01,85
855386091334664,2016-07-01,99
855386091334664,2016-08-01,64
855386091334664,2016-09-01,80
855386091334664,2016-10-01,146
855386091334664,2016-11-01,133
855386091334664,2016-12-01,129
855386091334664,2017-01-01,63
855386091334664,2017-02-01,77
855386091334664,2017-03-01,121
855386091334664,2017-04-01,128
855386091334664,2017-05-01,123
855386091334664,2017-06-01,102
855386091334664,2017-07-01,139
855386091334664,2017-08-01,81
855386091334664,2017-09-01,20
855386091334664,2017-10-01,47
855386091334664,2017-11-01,155
855386091334664,2017-12-01,104
