id_usuario,data,quantidade
1502634726523802,2011-10-01,1
1502634726523802,2012-01-01,10
1502634726523802,2012-02-01,4
1502634726523802,2012-03-01,3
1502634726523802,2012-04-01,25
1502634726523802,2012-05-01,19
1502634726523802,2012-06-01,17
1502634726523802,2012-07-01,6
1502634726523802,2012-08-01,12
1502634726523802,2012-09-01,14
1502634726523802,2012-10-01,12
1502634726523802,2012-11-01,34
1502634726523802,2012-12-01,16
1502634726523802,2013-01-01,61
1502634726523802,2013-02-01,16
1502634726523802,2013-03-01,4
1502634726523802,2013-04-01,18
1502634726523802,2013-05-01,29
1502634726523802,2013-06-01,59
1502634726523802,2013-07-01,60
1502634726523802,2013-08-01,41
1502634726523802,2013-09-01,30
1502634726523802,2013-10-01,20
1502634726523802,2013-11-01,44
1502634726523802,2013-12-01,72
1502634726523802,2014-01-01,67
1502634726523802,2014-02-01,37
1502634726523802,2014-03-01,44
1502634726523802,2014-04-01,9
1502634726523802,2014-05-01,27
1502634726523802,2014-06-01,37
1502634726523802,2014-07-01,13
1502634726523802,2014-08-01,30
1502634726523802,2014-09-01,9
1502634726523802,2014-10-01,7
1502634726523802,2014-11-01,18
1502634726523802,2014-12-01,35
1502634726523802,2015-01-01,7
1502634726523802,2015-02-01,3
1502634726523802,2015-03-01,8
1502634726523802,2015-05-01,3
1502634726523802,2015-06-01,5
1502634726523802,2015-07-01,5
1502634726523802,2015-08-01,71
1502634726523802,2015-09-01,4
1502634726523802,2015-10-01,3
1502634726523802,2015-11-01,4
1502634726523802,2015-12-01,31
1502634726523802,2016-01-01,1
1502634726523802,2016-04-01,5
1502634726523802,2016-05-01,8
1502634726523802,2016-06-01,6
1502634726523802,2016-07-01,16
1502634726523802,2016-08-01,26
1502634726523802,2016-09-01,37
1502634726523802,2016-10-01,24
1502634726523802,2016-11-01,24
1502634726523802,2016-12-01,18
1502634726523802,2017-01-01,22
1502634726523802,2017-02-01,16
1502634726523802,2017-03-01,6
1502634726523802,2017-04-01,16
1502634726523802,2017-05-01,7
1502634726523802,2017-06-01,11
1502634726523802,2017-07-01,6
1502634726523802,2017-08-01,12
1502634726523802,2017-09-01,10
1502634726523802,2017-10-01,5
1502634726523802,2017-11-01,11
1502634726523802,2017-12-01,6
