id_usuario,data,quantidade
1791295990903518,2010-06-01,1
1791295990903518,2010-09-01,2
1791295990903518,2010-10-01,2
1791295990903518,2010-11-01,2
1791295990903518,2010-12-01,3
1791295990903518,2011-02-01,1
1791295990903518,2011-10-01,2
1791295990903518,2011-11-01,26
1791295990903518,2011-12-01,4
1791295990903518,2012-01-01,1
1791295990903518,2012-03-01,1
1791295990903518,2012-04-01,4
1791295990903518,2012-05-01,1
1791295990903518,2012-06-01,5
1791295990903518,2012-07-01,1
1791295990903518,2012-08-01,2
1791295990903518,2012-09-01,5
1791295990903518,2012-10-01,2
1791295990903518,2012-11-01,3
1791295990903518,2012-12-01,3
1791295990903518,2013-02-01,1
1791295990903518,2013-04-01,2
1791295990903518,2013-05-01,2
1791295990903518,2013-06-01,4
1791295990903518,2013-09-01,4
1791295990903518,2013-10-01,5
1791295990903518,2013-11-01,2
1791295990903518,2013-12-01,1
1791295990903518,2014-01-01,1
1791295990903518,2014-03-01,8
1791295990903518,2014-04-01,4
1791295990903518,2014-05-01,15
1791295990903518,2014-06-01,11
1791295990903518,2014-07-01,95
1791295990903518,2014-08-01,45
1791295990903518,2014-09-01,24
1791295990903518,2014-10-01,34
1791295990903518,2014-11-01,36
1791295990903518,2014-12-01,45
1791295990903518,2015-01-01,12
1791295990903518,2015-02-01,13
1791295990903518,2015-03-01,29
1791295990903518,2015-04-01,30
1791295990903518,2015-05-01,33
1791295990903518,2015-06-01,15
1791295990903518,2015-07-01,40
1791295990903518,2015-08-01,26
1791295990903518,2015-09-01,42
1791295990903518,2015-10-01,97
1791295990903518,2015-11-01,85
1791295990903518,2015-12-01,168
1791295990903518,2016-01-01,48
1791295990903518,2016-02-01,35
1791295990903518,2016-03-01,36
1791295990903518,2016-04-01,48
1791295990903518,2016-05-01,76
1791295990903518,2016-06-01,88
1791295990903518,2016-07-01,84
1791295990903518,2016-08-01,103
1791295990903518,2016-09-01,157
1791295990903518,2016-10-01,106
1791295990903518,2016-11-01,99
1791295990903518,2016-12-01,133
1791295990903518,2017-02-01,181
1791295990903518,2017-03-01,250
1791295990903518,2017-04-01,136
1791295990903518,2017-05-01,176
1791295990903518,2017-06-01,59
1791295990903518,2017-07-01,37
1791295990903518,2017-08-01,57
1791295990903518,2017-09-01,72
1791295990903518,2017-10-01,67
1791295990903518,2017-11-01,99
