id_usuario,data,quantidade
872507229580251,2012-11-01,28
872507229580251,2012-12-01,1
872507229580251,2013-01-01,4
872507229580251,2013-02-01,15
872507229580251,2013-03-01,3
872507229580251,2013-04-01,5
872507229580251,2013-05-01,34
872507229580251,2013-06-01,9
872507229580251,2013-07-01,8
872507229580251,2013-08-01,18
872507229580251,2013-09-01,14
872507229580251,2013-10-01,300
872507229580251,2013-11-01,226
872507229580251,2013-12-01,182
872507229580251,2014-01-01,46
872507229580251,2014-05-01,8
872507229580251,2014-06-01,43
872507229580251,2014-07-01,70
872507229580251,2014-08-01,76
872507229580251,2014-09-01,60
872507229580251,2014-10-01,112
872507229580251,2014-11-01,101
872507229580251,2014-12-01,29
872507229580251,2015-01-01,1
872507229580251,2015-02-01,2
872507229580251,2015-03-01,4
872507229580251,2015-04-01,7
872507229580251,2015-05-01,3
872507229580251,2015-06-01,11
872507229580251,2015-07-01,1
872507229580251,2015-10-01,9
872507229580251,2015-11-01,2
872507229580251,2015-12-01,7
872507229580251,2016-04-01,2
872507229580251,2016-06-01,7
872507229580251,2016-11-01,2
872507229580251,2017-02-01,3
872507229580251,2017-05-01,1
872507229580251,2017-06-01,43
872507229580251,2017-07-01,12
872507229580251,2017-10-01,557
872507229580251,2017-11-01,148
