id_usuario,data,quantidade
1474155432682501,2012-05-01,4
1474155432682501,2012-07-01,5
1474155432682501,2012-08-01,2
1474155432682501,2012-09-01,1
1474155432682501,2012-10-01,5
1474155432682501,2012-11-01,16
1474155432682501,2013-01-01,16
1474155432682501,2013-02-01,7
1474155432682501,2013-03-01,7
1474155432682501,2013-04-01,13
1474155432682501,2013-05-01,5
1474155432682501,2013-06-01,8
1474155432682501,2013-07-01,4
1474155432682501,2013-08-01,4
1474155432682501,2013-09-01,12
1474155432682501,2013-10-01,26
1474155432682501,2013-11-01,4
1474155432682501,2013-12-01,27
1474155432682501,2014-01-01,29
1474155432682501,2014-02-01,117
1474155432682501,2014-03-01,74
1474155432682501,2014-04-01,57
1474155432682501,2014-05-01,159
1474155432682501,2014-06-01,49
1474155432682501,2014-07-01,136
1474155432682501,2014-08-01,82
1474155432682501,2014-09-01,54
1474155432682501,2014-10-01,45
1474155432682501,2014-11-01,164
1474155432682501,2014-12-01,106
1474155432682501,2015-01-01,121
1474155432682501,2015-02-01,189
1474155432682501,2015-03-01,148
1474155432682501,2015-04-01,44
1474155432682501,2015-05-01,57
1474155432682501,2015-06-01,46
1474155432682501,2015-07-01,56
1474155432682501,2015-08-01,60
1474155432682501,2015-09-01,82
1474155432682501,2015-10-01,71
1474155432682501,2015-11-01,52
1474155432682501,2015-12-01,41
1474155432682501,2016-01-01,31
1474155432682501,2016-02-01,30
1474155432682501,2016-03-01,28
1474155432682501,2016-04-01,18
1474155432682501,2016-05-01,16
1474155432682501,2016-06-01,41
1474155432682501,2016-07-01,86
1474155432682501,2016-08-01,85
1474155432682501,2016-09-01,86
1474155432682501,2016-10-01,141
1474155432682501,2016-11-01,148
1474155432682501,2016-12-01,147
1474155432682501,2017-01-01,166
1474155432682501,2017-02-01,161
1474155432682501,2017-03-01,138
1474155432682501,2017-04-01,164
1474155432682501,2017-05-01,144
1474155432682501,2017-06-01,87
1474155432682501,2017-07-01,43
1474155432682501,2017-08-01,31
1474155432682501,2017-09-01,28
1474155432682501,2017-10-01,25
1474155432682501,2017-11-01,50
1474155432682501,2017-12-01,127
