id_usuario,data,quantidade
928018567367487,2012-04-01,1
928018567367487,2012-05-01,1
928018567367487,2012-07-01,1
928018567367487,2012-12-01,4
928018567367487,2013-03-01,1
928018567367487,2013-04-01,8
928018567367487,2013-05-01,14
928018567367487,2013-06-01,5
928018567367487,2013-07-01,9
928018567367487,2013-08-01,8
928018567367487,2013-09-01,10
928018567367487,2013-10-01,18
928018567367487,2013-11-01,12
928018567367487,2013-12-01,8
928018567367487,2014-01-01,35
928018567367487,2014-02-01,48
928018567367487,2014-03-01,64
928018567367487,2014-04-01,42
928018567367487,2014-05-01,47
928018567367487,2014-06-01,17
928018567367487,2014-07-01,28
928018567367487,2014-08-01,6
928018567367487,2014-09-01,3
928018567367487,2014-10-01,9
928018567367487,2014-11-01,1
928018567367487,2014-12-01,1
928018567367487,2015-01-01,1
928018567367487,2015-02-01,10
928018567367487,2015-03-01,15
928018567367487,2015-04-01,3
928018567367487,2015-05-01,3
928018567367487,2015-06-01,12
928018567367487,2015-07-01,6
928018567367487,2015-08-01,10
928018567367487,2015-09-01,25
928018567367487,2015-10-01,23
928018567367487,2015-11-01,108
928018567367487,2015-12-01,91
928018567367487,2016-01-01,22
928018567367487,2016-02-01,22
928018567367487,2016-03-01,20
928018567367487,2016-04-01,51
928018567367487,2016-05-01,43
928018567367487,2016-06-01,45
928018567367487,2016-07-01,26
928018567367487,2016-08-01,30
928018567367487,2016-09-01,85
928018567367487,2016-10-01,69
928018567367487,2016-11-01,188
928018567367487,2016-12-01,380
928018567367487,2017-02-01,86
928018567367487,2017-03-01,116
928018567367487,2017-04-01,53
928018567367487,2017-05-01,165
928018567367487,2017-06-01,123
928018567367487,2017-07-01,161
928018567367487,2017-08-01,69
928018567367487,2017-09-01,81
928018567367487,2017-10-01,96
928018567367487,2017-11-01,126
928018567367487,2017-12-01,320
