id_usuario,data,quantidade
872858692876290,2012-10-01,6
872858692876290,2012-11-01,1
872858692876290,2013-02-01,2
872858692876290,2013-03-01,4
872858692876290,2013-04-01,8
872858692876290,2013-05-01,5
872858692876290,2013-06-01,7
872858692876290,2013-07-01,5
872858692876290,2013-08-01,4
872858692876290,2013-09-01,22
872858692876290,2013-10-01,11
872858692876290,2013-11-01,24
872858692876290,2013-12-01,24
872858692876290,2014-01-01,7
872858692876290,2014-02-01,11
872858692876290,2014-03-01,5
872858692876290,2014-04-01,2
872858692876290,2014-05-01,11
872858692876290,2014-06-01,2
872858692876290,2014-07-01,4
872858692876290,2014-08-01,8
872858692876290,2014-09-01,4
872858692876290,2014-10-01,2
872858692876290,2014-11-01,7
872858692876290,2014-12-01,3
872858692876290,2015-03-01,11
872858692876290,2015-04-01,6
872858692876290,2015-05-01,16
872858692876290,2015-06-01,8
872858692876290,2015-07-01,4
872858692876290,2015-08-01,5
872858692876290,2015-09-01,4
872858692876290,2015-10-01,8
872858692876290,2015-11-01,6
872858692876290,2015-12-01,11
872858692876290,2016-01-01,18
872858692876290,2016-02-01,20
872858692876290,2016-03-01,21
872858692876290,2016-04-01,21
872858692876290,2016-05-01,20
872858692876290,2016-06-01,10
872858692876290,2016-07-01,15
872858692876290,2016-08-01,17
872858692876290,2016-09-01,6
872858692876290,2016-10-01,1
872858692876290,2016-11-01,1
872858692876290,2016-12-01,17
872858692876290,2017-01-01,57
872858692876290,2017-02-01,38
872858692876290,2017-03-01,7
872858692876290,2017-04-01,2
872858692876290,2017-05-01,28
872858692876290,2017-06-01,27
872858692876290,2017-07-01,11
872858692876290,2017-08-01,14
872858692876290,2017-09-01,15
872858692876290,2017-10-01,9
872858692876290,2017-11-01,7
872858692876290,2017-12-01,9
