id_usuario,data,quantidade
1505262262895441,2011-04-01,8
1505262262895441,2011-05-01,2
1505262262895441,2011-06-01,8
1505262262895441,2011-07-01,16
1505262262895441,2011-08-01,12
1505262262895441,2011-09-01,20
1505262262895441,2011-10-01,14
1505262262895441,2011-11-01,82
1505262262895441,2011-12-01,180
1505262262895441,2012-01-01,238
1505262262895441,2012-02-01,134
1505262262895441,2012-03-01,10
1505262262895441,2012-04-01,70
1505262262895441,2012-05-01,40
1505262262895441,2012-06-01,102
1505262262895441,2012-07-01,42
1505262262895441,2012-08-01,58
1505262262895441,2012-09-01,84
1505262262895441,2012-10-01,216
1505262262895441,2012-11-01,144
1505262262895441,2012-12-01,138
1505262262895441,2013-01-01,122
1505262262895441,2013-02-01,64
1505262262895441,2013-03-01,150
1505262262895441,2013-04-01,196
1505262262895441,2013-05-01,276
1505262262895441,2013-06-01,124
1505262262895441,2013-07-01,172
1505262262895441,2013-08-01,90
1505262262895441,2013-09-01,56
1505262262895441,2013-10-01,48
1505262262895441,2013-11-01,26
1505262262895441,2013-12-01,68
1505262262895441,2014-01-01,38
1505262262895441,2014-02-01,108
1505262262895441,2014-03-01,78
1505262262895441,2014-04-01,100
1505262262895441,2014-05-01,108
1505262262895441,2014-06-01,98
1505262262895441,2014-07-01,28
1505262262895441,2014-08-01,74
1505262262895441,2014-09-01,36
1505262262895441,2014-10-01,48
1505262262895441,2014-11-01,30
1505262262895441,2014-12-01,60
1505262262895441,2015-01-01,16
1505262262895441,2015-02-01,28
1505262262895441,2015-03-01,20
1505262262895441,2015-04-01,26
1505262262895441,2015-05-01,10
1505262262895441,2015-06-01,8
1505262262895441,2015-07-01,30
1505262262895441,2015-08-01,8
1505262262895441,2015-09-01,16
1505262262895441,2015-10-01,28
1505262262895441,2015-11-01,30
1505262262895441,2015-12-01,30
1505262262895441,2016-01-01,16
1505262262895441,2016-02-01,18
1505262262895441,2016-03-01,28
1505262262895441,2016-04-01,30
1505262262895441,2016-05-01,178
1505262262895441,2016-06-01,174
1505262262895441,2016-07-01,222
1505262262895441,2016-08-01,124
1505262262895441,2016-09-01,210
1505262262895441,2016-10-01,142
1505262262895441,2016-11-01,212
1505262262895441,2016-12-01,300
1505262262895441,2017-01-01,496
1505262262895441,2017-02-01,168
1505262262895441,2017-03-01,140
1505262262895441,2017-04-01,34
1505262262895441,2017-05-01,94
1505262262895441,2017-06-01,60
1505262262895441,2017-07-01,266
1505262262895441,2017-08-01,82
1505262262895441,2017-09-01,86
1505262262895441,2017-10-01,46
1505262262895441,2017-11-01,4
