id_usuario,data,quantidade
10214421550670970,2010-12-01,4
10214421550670970,2011-01-01,2
10214421550670970,2011-02-01,4
10214421550670970,2011-03-01,1
10214421550670970,2011-05-01,17
10214421550670970,2011-06-01,9
10214421550670970,2011-07-01,6
10214421550670970,2011-08-01,15
10214421550670970,2011-09-01,5
10214421550670970,2011-10-01,12
10214421550670970,2011-11-01,23
10214421550670970,2011-12-01,153
10214421550670970,2012-01-01,33
10214421550670970,2012-02-01,37
10214421550670970,2012-03-01,43
10214421550670970,2012-04-01,24
10214421550670970,2012-05-01,14
10214421550670970,2012-07-01,11
10214421550670970,2012-08-01,4
10214421550670970,2012-09-01,44
10214421550670970,2012-10-01,86
10214421550670970,2012-11-01,2
10214421550670970,2013-02-01,49
10214421550670970,2013-03-01,42
10214421550670970,2013-04-01,21
10214421550670970,2013-05-01,121
10214421550670970,2013-06-01,5
10214421550670970,2013-07-01,48
10214421550670970,2013-08-01,71
10214421550670970,2013-09-01,126
10214421550670970,2013-10-01,242
10214421550670970,2013-11-01,104
10214421550670970,2013-12-01,2
10214421550670970,2014-03-01,30
10214421550670970,2014-04-01,54
10214421550670970,2014-05-01,68
10214421550670970,2014-06-01,19
10214421550670970,2014-07-01,30
10214421550670970,2014-08-01,38
10214421550670970,2014-09-01,66
10214421550670970,2014-10-01,61
10214421550670970,2014-11-01,51
10214421550670970,2014-12-01,13
10214421550670970,2015-01-01,34
10214421550670970,2015-02-01,37
10214421550670970,2015-03-01,41
10214421550670970,2015-04-01,45
10214421550670970,2015-05-01,83
10214421550670970,2015-06-01,90
10214421550670970,2015-08-01,83
10214421550670970,2015-09-01,206
10214421550670970,2015-10-01,24
10214421550670970,2015-11-01,100
10214421550670970,2015-12-01,61
10214421550670970,2016-01-01,70
10214421550670970,2016-02-01,101
10214421550670970,2016-03-01,65
10214421550670970,2016-04-01,61
10214421550670970,2016-05-01,80
10214421550670970,2016-06-01,46
10214421550670970,2016-07-01,46
10214421550670970,2016-08-01,131
10214421550670970,2016-09-01,87
10214421550670970,2016-11-01,117
10214421550670970,2016-12-01,96
10214421550670970,2017-01-01,113
10214421550670970,2017-02-01,67
10214421550670970,2017-03-01,98
10214421550670970,2017-04-01,52
10214421550670970,2017-05-01,73
10214421550670970,2017-06-01,86
10214421550670970,2017-07-01,100
10214421550670970,2017-08-01,84
10214421550670970,2017-09-01,65
10214421550670970,2017-10-01,139
10214421550670970,2017-11-01,446
