id_usuario,data,quantidade
1044942355647418,2012-06-01,2
1044942355647418,2012-07-01,1
1044942355647418,2012-08-01,7
1044942355647418,2012-10-01,10
1044942355647418,2012-11-01,2
1044942355647418,2012-12-01,6
1044942355647418,2013-02-01,3
1044942355647418,2013-03-01,16
1044942355647418,2013-04-01,58
1044942355647418,2013-05-01,7
1044942355647418,2013-06-01,3
1044942355647418,2013-07-01,2
1044942355647418,2013-08-01,17
1044942355647418,2013-09-01,7
1044942355647418,2013-10-01,8
1044942355647418,2013-11-01,20
1044942355647418,2013-12-01,22
1044942355647418,2014-01-01,25
1044942355647418,2014-02-01,5
1044942355647418,2014-03-01,29
1044942355647418,2014-04-01,17
1044942355647418,2014-05-01,13
1044942355647418,2014-06-01,14
1044942355647418,2014-07-01,94
1044942355647418,2014-08-01,60
1044942355647418,2014-09-01,4
1044942355647418,2014-10-01,17
1044942355647418,2014-11-01,31
1044942355647418,2014-12-01,13
1044942355647418,2015-01-01,3
1044942355647418,2015-02-01,18
1044942355647418,2015-03-01,5
1044942355647418,2015-04-01,21
1044942355647418,2015-05-01,8
1044942355647418,2015-06-01,15
1044942355647418,2015-07-01,4
1044942355647418,2015-08-01,18
1044942355647418,2015-09-01,10
1044942355647418,2015-10-01,1
1044942355647418,2015-11-01,19
1044942355647418,2015-12-01,11
1044942355647418,2016-01-01,8
1044942355647418,2016-02-01,3
1044942355647418,2016-03-01,11
1044942355647418,2016-04-01,23
1044942355647418,2016-05-01,17
1044942355647418,2016-06-01,8
1044942355647418,2016-07-01,19
1044942355647418,2016-08-01,26
1044942355647418,2016-09-01,14
1044942355647418,2016-10-01,32
1044942355647418,2016-11-01,33
1044942355647418,2016-12-01,34
1044942355647418,2017-01-01,32
1044942355647418,2017-02-01,22
1044942355647418,2017-03-01,21
1044942355647418,2017-04-01,34
1044942355647418,2017-05-01,23
1044942355647418,2017-06-01,8
1044942355647418,2017-07-01,10
1044942355647418,2017-08-01,10
1044942355647418,2017-09-01,4
1044942355647418,2017-10-01,12
1044942355647418,2017-11-01,7
1044942355647418,2017-12-01,4
