id_usuario,data,quantidade
1502169689831039,2011-12-01,1
1502169689831039,2012-03-01,1
1502169689831039,2012-04-01,1
1502169689831039,2012-05-01,3
1502169689831039,2012-06-01,2
1502169689831039,2012-07-01,2
1502169689831039,2012-08-01,4
1502169689831039,2012-09-01,8
1502169689831039,2012-10-01,5
1502169689831039,2012-11-01,6
1502169689831039,2012-12-01,8
1502169689831039,2013-01-01,4
1502169689831039,2013-02-01,6
1502169689831039,2013-03-01,15
1502169689831039,2013-04-01,5
1502169689831039,2013-05-01,3
1502169689831039,2013-06-01,11
1502169689831039,2013-07-01,7
1502169689831039,2013-08-01,8
1502169689831039,2013-09-01,18
1502169689831039,2013-10-01,19
1502169689831039,2013-11-01,2
1502169689831039,2013-12-01,7
1502169689831039,2014-01-01,3
1502169689831039,2014-02-01,7
1502169689831039,2014-03-01,6
1502169689831039,2014-04-01,2
1502169689831039,2014-05-01,1
1502169689831039,2014-06-01,7
1502169689831039,2014-07-01,15
1502169689831039,2014-08-01,7
1502169689831039,2014-09-01,3
1502169689831039,2014-10-01,12
1502169689831039,2014-11-01,9
1502169689831039,2014-12-01,13
1502169689831039,2015-01-01,10
1502169689831039,2015-02-01,10
1502169689831039,2015-03-01,12
1502169689831039,2015-04-01,9
1502169689831039,2015-05-01,11
1502169689831039,2015-06-01,21
1502169689831039,2015-07-01,20
1502169689831039,2015-08-01,10
1502169689831039,2015-09-01,9
1502169689831039,2015-10-01,8
1502169689831039,2015-11-01,8
1502169689831039,2015-12-01,13
1502169689831039,2016-01-01,10
1502169689831039,2016-02-01,9
1502169689831039,2016-03-01,5
1502169689831039,2016-04-01,9
1502169689831039,2016-05-01,1
1502169689831039,2016-06-01,8
1502169689831039,2016-07-01,6
1502169689831039,2016-08-01,14
1502169689831039,2016-09-01,11
1502169689831039,2016-10-01,7
1502169689831039,2016-11-01,6
1502169689831039,2016-12-01,15
1502169689831039,2017-01-01,18
1502169689831039,2017-02-01,10
1502169689831039,2017-03-01,39
1502169689831039,2017-04-01,23
1502169689831039,2017-05-01,8
1502169689831039,2017-06-01,12
1502169689831039,2017-07-01,35
1502169689831039,2017-08-01,31
1502169689831039,2017-09-01,15
1502169689831039,2017-10-01,20
1502169689831039,2017-11-01,6
