id_usuario,data,quantidade
2004875956427590,2013-11-01,15
2004875956427590,2013-12-01,18
2004875956427590,2014-01-01,8
2004875956427590,2014-02-01,8
2004875956427590,2014-03-01,27
2004875956427590,2014-04-01,59
2004875956427590,2014-05-01,130
2004875956427590,2014-06-01,152
2004875956427590,2014-07-01,127
2004875956427590,2014-08-01,53
2004875956427590,2014-09-01,18
2004875956427590,2014-10-01,27
2004875956427590,2014-11-01,56
2004875956427590,2014-12-01,38
2004875956427590,2015-01-01,25
2004875956427590,2015-02-01,24
2004875956427590,2015-03-01,5
2004875956427590,2015-04-01,2
2004875956427590,2015-05-01,16
2004875956427590,2015-06-01,6
2004875956427590,2015-07-01,10
2004875956427590,2015-08-01,6
2004875956427590,2015-09-01,11
2004875956427590,2015-10-01,114
2004875956427590,2015-11-01,88
2004875956427590,2015-12-01,98
2004875956427590,2016-01-01,83
2004875956427590,2016-02-01,174
2004875956427590,2016-03-01,50
2004875956427590,2016-04-01,82
2004875956427590,2016-05-01,115
2004875956427590,2016-06-01,10
2004875956427590,2016-07-01,39
2004875956427590,2016-08-01,28
2004875956427590,2016-09-01,39
2004875956427590,2016-10-01,17
2004875956427590,2016-11-01,17
2004875956427590,2016-12-01,26
2004875956427590,2017-01-01,20
2004875956427590,2017-02-01,17
2004875956427590,2017-03-01,8
2004875956427590,2017-04-01,8
2004875956427590,2017-05-01,20
2004875956427590,2017-06-01,6
2004875956427590,2017-07-01,6
2004875956427590,2017-08-01,26
2004875956427590,2017-09-01,26
2004875956427590,2017-10-01,30
2004875956427590,2017-11-01,19
2004875956427590,2017-12-01,15
