id_usuario,data,quantidade
1211223432346372,2012-05-01,4
1211223432346372,2012-06-01,70
1211223432346372,2012-07-01,108
1211223432346372,2012-08-01,93
1211223432346372,2012-09-01,47
1211223432346372,2012-10-01,96
1211223432346372,2012-11-01,48
1211223432346372,2012-12-01,62
1211223432346372,2013-01-01,19
1211223432346372,2013-02-01,19
1211223432346372,2013-03-01,40
1211223432346372,2013-04-01,24
1211223432346372,2013-05-01,35
1211223432346372,2013-06-01,27
1211223432346372,2013-07-01,39
1211223432346372,2013-08-01,56
1211223432346372,2013-09-01,87
1211223432346372,2013-10-01,69
1211223432346372,2013-11-01,53
1211223432346372,2013-12-01,46
1211223432346372,2014-01-01,159
1211223432346372,2014-02-01,107
1211223432346372,2014-03-01,11
1211223432346372,2014-04-01,76
1211223432346372,2014-05-01,41
1211223432346372,2014-06-01,63
1211223432346372,2014-07-01,62
1211223432346372,2014-08-01,32
1211223432346372,2014-09-01,16
1211223432346372,2014-10-01,7
1211223432346372,2014-11-01,5
1211223432346372,2014-12-01,15
1211223432346372,2015-01-01,9
1211223432346372,2015-02-01,14
1211223432346372,2015-03-01,3
1211223432346372,2015-04-01,6
1211223432346372,2015-05-01,7
1211223432346372,2015-06-01,25
1211223432346372,2015-07-01,26
1211223432346372,2015-08-01,30
1211223432346372,2015-09-01,38
1211223432346372,2015-10-01,24
1211223432346372,2015-11-01,38
1211223432346372,2015-12-01,47
1211223432346372,2016-01-01,16
1211223432346372,2016-02-01,24
1211223432346372,2016-03-01,25
1211223432346372,2016-04-01,99
1211223432346372,2016-05-01,81
1211223432346372,2016-06-01,85
1211223432346372,2016-07-01,83
1211223432346372,2016-08-01,43
1211223432346372,2016-09-01,46
1211223432346372,2016-10-01,34
1211223432346372,2016-11-01,49
1211223432346372,2016-12-01,35
1211223432346372,2017-01-01,49
1211223432346372,2017-02-01,31
1211223432346372,2017-03-01,5
1211223432346372,2017-04-01,24
1211223432346372,2017-05-01,30
1211223432346372,2017-06-01,36
1211223432346372,2017-07-01,25
1211223432346372,2017-08-01,31
1211223432346372,2017-09-01,27
1211223432346372,2017-10-01,20
1211223432346372,2017-11-01,9
1211223432346372,2017-12-01,14
