id_usuario,palavra,score
509263439449351,regra,0.14349417582892443
509263439449351,facil,0.12638010887831014
509263439449351,salario,0.12622897275503392
509263439449351,galerar,0.10883025413453137
509263439449351,chorar,0.108654709321245
509263439449351,amor,0.0847773512263475
509263439449351,segurar,0.06926303776717349
509263439449351,dica,0.0678466225704733
509263439449351,independente,0.0678466225704733
509263439449351,casamento,0.06072816581722819
1251316891678779,coroa,0.2633528013473225
1251316891678779,acreditar,0.20434386003408272
1251316891678779,tempinho,0.10496259377488767
1251316891678779,escute,0.10496259377488767
1251316891678779,tira,0.10496259377488767
1251316891678779,patente,0.10496259377488767
1251316891678779,baixar,0.09927456618886706
1251316891678779,abencoar,0.09927456618886706
1251316891678779,suficiente,0.09927456618886706
1251316891678779,quebra,0.09552795819821494
872507229580251,watch,0.0037797573294060176
872507229580251,youtube,0.003751669604196971
872507229580251,borba,0.0028368794326241137
872507229580251,milhoe,0.0014184397163120568
872507229580251,youtu,0.0014184397163120568
872507229580251,roupa,0.0010168586645197203
872507229580251,futuro,0.0009889234981547352
872507229580251,mr,0.0009308896570787232
872507229580251,inteiro,0.0008328870368763566
872507229580251,parada,0.0008207324455935119
1595748830495975,amor,0.029255733685366048
1595748830495975,maceio,0.02214708971088633
1595748830495975,casamento,0.02205430438896939
1595748830495975,jeito,0.021745755941979177
1595748830495975,curtir,0.020576622777806294
1595748830495975,feriadao,0.019737438921813514
1595748830495975,presente,0.019110980678548516
1595748830495975,maravilhoso,0.01785345104839037
1595748830495975,perfeito,0.01738732351260478
1595748830495975,maravilhosa,0.017351243644165522
869946276512344,chegar,0.05246074216300597
869946276512344,sk,0.04081632653061224
869946276512344,kssks,0.04081632653061224
869946276512344,chorar,0.030580291636659075
869946276512344,viver,0.02605745061807858
869946276512344,inspirar,0.02040816326530612
869946276512344,kss,0.02040816326530612
869946276512344,carater,0.02040816326530612
869946276512344,filtro,0.02040816326530612
869946276512344,materia,0.02040816326530612
1587627037942974,bon,0.11190217157887519
1587627037942974,porto,0.1060030038015359
1587627037942974,alegre,0.10320225681635552
1587627037942974,show,0.10320225681635552
1587627037942974,vida,0.05114682624573679
1587627037942974,admitir,0.046615396275975614
1587627037942974,razao,0.043542130415792135
1587627037942974,odeio,0.04299124878625322
1587627037942974,tornar,0.041466581031026774
1587627037942974,dor,0.03977039836234118
1492157617538982,crianco,0.04455038331742869
1492157617538982,prir,0.030853522392315487
1492157617538982,fato,0.02702702702702703
1492157617538982,cerebro,0.02702702702702703
1492157617538982,raiva,0.02702702702702703
1492157617538982,deus,0.02702702702702703
1492157617538982,saudade,0.02702702702702703
1492157617538982,monstro,0.02702702702702703
1492157617538982,peito,0.02702702702702703
1492157617538982,presente,0.02702702702702703
1432240266894971,amor,0.04863820179885318
1432240266894971,ganhar,0.04185160071411355
1432240266894971,voltar,0.04050559638641631
