id_usuario,palavra,contagem
1335168196560705,vontade,0
1335168196560705,jesus,0
1335168196560705,igreja,0
1335168196560705,gostar,0
1335168196560705,familiar,0
1335168196560705,facil,0
1335168196560705,existir,0
1335168196560705,deus,0
1335168196560705,deixar,0
1335168196560705,coracao,0
1493832847320631,vontade,0
1493832847320631,jesus,0
1493832847320631,igreja,0
1493832847320631,gostar,0
1493832847320631,familiar,0
1493832847320631,facil,0
1493832847320631,existir,0
1493832847320631,deus,0
1493832847320631,deixar,0
1493832847320631,coracao,0
1566252340080105,ajudar,3
1566252340080105,prender,3
1566252340080105,abencoe,2
1566252340080105,deus,2
1566252340080105,coracao,1
1566252340080105,conseguir,0
1566252340080105,igreja,0
1566252340080105,gostar,0
1566252340080105,familiar,0
1566252340080105,facil,0
1971692726488697,conseguir,1
1971692726488697,passar,1
1971692726488697,vontade,0
1971692726488697,igreja,0
1971692726488697,gostar,0
1971692726488697,familiar,0
1971692726488697,facil,0
1971692726488697,existir,0
1971692726488697,deus,0
1971692726488697,deixar,0
1379432662134350,panisson,9
1379432662134350,vontade,0
1379432662134350,conseguir,0
1379432662134350,igreja,0
1379432662134350,gostar,0
1379432662134350,familiar,0
1379432662134350,facil,0
1379432662134350,existir,0
1379432662134350,deus,0
1379432662134350,deixar,0
1438565406258644,saudade,4
1438565406258644,vida,3
1438565406258644,familiar,2
1438565406258644,amor,2
1438565406258644,vontade,1
1438565406258644,pensar,1
1438565406258644,facil,1
1438565406258644,passar,1
1438565406258644,continuar,1
1438565406258644,gostar,1
1766824626671691,vontade,0
1766824626671691,jesus,0
1766824626671691,igreja,0
1766824626671691,gostar,0
1766824626671691,familiar,0
1766824626671691,facil,0
1766824626671691,existir,0
1766824626671691,deus,0
1766824626671691,deixar,0
1766824626671691,coracao,0
1682979975108147,vontade,0
1682979975108147,jesus,0
1682979975108147,igreja,0
1682979975108147,gostar,0
1682979975108147,familiar,0
1682979975108147,facil,0
1682979975108147,existir,0
1682979975108147,deus,0
1682979975108147,deixar,0
1682979975108147,coracao,0
1744257452315779,perguntar,3
1744257452315779,sentir,3
1744257452315779,precisar,2
1744257452315779,pensar,1
1744257452315779,existir,1
1744257452315779,deixar,1
1744257452315779,coracao,1
1744257452315779,conseguir,1
1744257452315779,mundo,1
1744257452315779,passar,1
1599086593500795,prender,4
1599086593500795,mundo,3
1599086593500795,brasil,3
1599086593500795,continuar,3
1599086593500795,gostar,2
1599086593500795,mente,2
1599086593500795,prova,2
1599086593500795,vida,2
1599086593500795,deixar,1
1599086593500795,morrer,1
710591315802864,abencoe,1
710591315802864,vida,1
710591315802864,acabar,0
710591315802864,continuar,0
710591315802864,jamais,0
710591315802864,igreja,0
710591315802864,gostar,0
710591315802864,familiar,0
710591315802864,facil,0
710591315802864,existir,0
1971202319761882,vontade,0
1971202319761882,jesus,0
1971202319761882,igreja,0
1971202319761882,gostar,0
1971202319761882,familiar,0
1971202319761882,facil,0
1971202319761882,existir,0
1971202319761882,deus,0
1971202319761882,deixar,0
1971202319761882,coracao,0
1176788935788193,mundo,3
1176788935788193,morrer,3
1176788935788193,amor,3
1176788935788193,deus,2
1176788935788193,vida,2
1176788935788193,jamais,1
1176788935788193,mostrar,1
1176788935788193,familiar,1
1176788935788193,pensar,1
1176788935788193,responder,1
1492447040808607,receber,2
1492447040808607,amor,1
1492447040808607,vontade,0
1492447040808607,conseguir,0
1492447040808607,igreja,0
1492447040808607,gostar,0
1492447040808607,familiar,0
1492447040808607,facil,0
1492447040808607,existir,0
1492447040808607,deus,0
1540785972682809,deus,46
1540785972682809,vida,18
1540785972682809,mundo,12
1540785972682809,jesus,10
1540785972682809,pecador,9
1540785972682809,jamais,9
1540785972682809,amor,8
1540785972682809,justica,7
1540785972682809,igreja,7
1540785972682809,passar,7
