id_usuario,palavra,score
1502169689831039,amor,0.038461538461538464
1502169689831039,coracao,0.038461538461538464
1502169689831039,crianca,0.019722370957690097
1502169689831039,presente,0.019722370957690097
1502169689831039,crescir,0.01900313150342213
1502169689831039,postar,0.018445246040825054
1502169689831039,danca,0.0
1502169689831039,data,0.0
1502169689831039,dancei,0.0
1502169689831039,dancar,0.0
1488442944607524,allehandro,0.010050251256281407
1488442944607524,chegar,0.008098072609036142
1488442944607524,tirar,0.005996360166740183
1488442944607524,esquecer,0.005025125628140704
1488442944607524,chorar,0.005025125628140704
1488442944607524,crush,0.005025125628140704
1488442944607524,winx,0.005025125628140704
1488442944607524,pau,0.005025125628140704
1488442944607524,internet,0.0039760387864308
1488442944607524,conhecer,0.003715840962176577
815098648696899,tiro,0.04
815098648696899,zuei,0.0
815098648696899,curtir,0.0
815098648696899,deixar,0.0
815098648696899,decepcionei,0.0
815098648696899,data,0.0
815098648696899,dancei,0.0
815098648696899,dancar,0.0
815098648696899,danca,0.0
815098648696899,curti,0.0
1660386267369539,doloroso,0.07692307692307693
1660386267369539,iluminar,0.04955612726788881
1660386267369539,vida,0.04535429074713258
1660386267369539,morte,0.04112561090012358
1660386267369539,continuar,0.03756970496992108
1660386267369539,antigo,0.03472315731562642
1660386267369539,amor,0.03342242402237916
1660386267369539,marcar,0.03099360332468297
1660386267369539,deus,0.03036787832591941
1660386267369539,levar,0.02713296141695408
2428939423998125,lembrar,0.0038902735371991034
2428939423998125,vido,0.002932551319648094
2428939423998125,sorte,0.0020913801947906163
2428939423998125,existir,0.002088462300669905
2428939423998125,levar,0.002058684643419274
2428939423998125,conhecer,0.002055720341682531
2428939423998125,celular,0.001842202576845436
2428939423998125,viver,0.0018072668742083928
2428939423998125,vida,0.00139281490285782
2428939423998125,fortalecer,0.0007180097914797668
741580989385892,sorte,0.058823529411764705
741580989385892,seguro,0.058823529411764705
741580989385892,ajudo,0.037857259780343655
741580989385892,brasil,0.03667279059104658
741580989385892,vido,0.03429406073085067
741580989385892,pagar,0.03429406073085067
741580989385892,importante,0.03345045327567764
741580989385892,sozinha,0.03328727098508074
741580989385892,amiga,0.03315026012714263
741580989385892,certo,0.03156550678151232
1514874345292403,planet,0.034813710255711505
1514874345292403,saudade,0.0196078431372549
1514874345292403,tocar,0.0196078431372549
1514874345292403,sonho,0.0196078431372549
1514874345292403,copa,0.0196078431372549
1514874345292403,precisar,0.01894969810002517
1514874345292403,escolher,0.01616333125054935
1514874345292403,crush,0.015514347421563317
1514874345292403,melhorar,0.015179855200011808
