id_usuario,data,quantidade
1033110380164779,2012-06-01,56
1033110380164779,2012-07-01,31
1033110380164779,2012-08-01,24
1033110380164779,2012-09-01,3
1033110380164779,2012-10-01,3
1033110380164779,2012-12-01,16
1033110380164779,2013-03-01,7
1033110380164779,2013-04-01,12
1033110380164779,2013-05-01,10
1033110380164779,2013-06-01,38
1033110380164779,2013-07-01,28
1033110380164779,2013-08-01,5
1033110380164779,2013-09-01,17
1033110380164779,2013-10-01,63
1033110380164779,2013-11-01,30
1033110380164779,2013-12-01,6
1033110380164779,2014-01-01,95
1033110380164779,2014-02-01,23
1033110380164779,2014-03-01,66
1033110380164779,2014-04-01,84
1033110380164779,2014-05-01,85
1033110380164779,2014-06-01,53
1033110380164779,2014-07-01,128
1033110380164779,2014-08-01,63
1033110380164779,2014-09-01,9
1033110380164779,2014-10-01,55
1033110380164779,2014-11-01,64
1033110380164779,2014-12-01,24
1033110380164779,2015-01-01,24
1033110380164779,2015-02-01,83
1033110380164779,2015-03-01,10
1033110380164779,2015-04-01,12
1033110380164779,2015-05-01,14
1033110380164779,2015-06-01,42
1033110380164779,2015-07-01,155
1033110380164779,2015-08-01,167
1033110380164779,2015-09-01,54
1033110380164779,2015-10-01,148
1033110380164779,2015-11-01,102
1033110380164779,2015-12-01,86
1033110380164779,2016-01-01,26
1033110380164779,2016-02-01,121
1033110380164779,2016-03-01,52
1033110380164779,2016-04-01,20
1033110380164779,2016-05-01,30
1033110380164779,2016-06-01,20
1033110380164779,2016-07-01,154
1033110380164779,2016-08-01,61
1033110380164779,2016-09-01,125
1033110380164779,2016-10-01,126
1033110380164779,2016-11-01,15
1033110380164779,2016-12-01,119
1033110380164779,2017-01-01,160
1033110380164779,2017-02-01,41
1033110380164779,2017-03-01,82
1033110380164779,2017-04-01,116
1033110380164779,2017-05-01,107
1033110380164779,2017-06-01,72
1033110380164779,2017-07-01,117
1033110380164779,2017-08-01,60
1033110380164779,2017-09-01,48
1033110380164779,2017-10-01,37
1033110380164779,2017-11-01,280
1033110380164779,2017-12-01,131
