id_usuario,data,quantidade
1540802029367418,2011-11-01,4
1540802029367418,2011-12-01,12
1540802029367418,2012-01-01,1
1540802029367418,2012-02-01,3
1540802029367418,2012-04-01,4
1540802029367418,2012-06-01,1
1540802029367418,2012-07-01,13
1540802029367418,2012-08-01,16
1540802029367418,2012-09-01,5
1540802029367418,2012-10-01,14
1540802029367418,2012-11-01,13
1540802029367418,2012-12-01,16
1540802029367418,2013-01-01,8
1540802029367418,2013-02-01,6
1540802029367418,2013-03-01,2
1540802029367418,2013-04-01,4
1540802029367418,2013-05-01,4
1540802029367418,2013-06-01,2
1540802029367418,2013-07-01,3
1540802029367418,2013-08-01,5
1540802029367418,2013-09-01,12
1540802029367418,2013-10-01,21
1540802029367418,2013-11-01,8
1540802029367418,2013-12-01,19
1540802029367418,2014-01-01,9
1540802029367418,2014-02-01,5
1540802029367418,2014-03-01,4
1540802029367418,2014-04-01,3
1540802029367418,2014-05-01,9
1540802029367418,2014-06-01,6
1540802029367418,2014-07-01,5
1540802029367418,2014-08-01,3
1540802029367418,2014-09-01,2
1540802029367418,2014-10-01,1
1540802029367418,2014-11-01,3
1540802029367418,2014-12-01,4
1540802029367418,2015-01-01,5
1540802029367418,2015-03-01,2
1540802029367418,2015-04-01,9
1540802029367418,2015-05-01,3
1540802029367418,2015-06-01,3
1540802029367418,2015-07-01,10
1540802029367418,2015-08-01,9
1540802029367418,2015-09-01,6
1540802029367418,2015-10-01,9
1540802029367418,2015-11-01,7
1540802029367418,2015-12-01,9
1540802029367418,2016-01-01,16
1540802029367418,2016-02-01,11
1540802029367418,2016-03-01,6
1540802029367418,2016-04-01,12
1540802029367418,2016-05-01,13
1540802029367418,2016-06-01,12
1540802029367418,2016-07-01,10
1540802029367418,2016-08-01,12
1540802029367418,2016-09-01,13
1540802029367418,2016-10-01,11
1540802029367418,2016-11-01,15
1540802029367418,2016-12-01,17
1540802029367418,2017-01-01,31
1540802029367418,2017-02-01,26
1540802029367418,2017-03-01,12
1540802029367418,2017-04-01,21
1540802029367418,2017-05-01,21
1540802029367418,2017-06-01,17
1540802029367418,2017-07-01,16
1540802029367418,2017-08-01,35
1540802029367418,2017-09-01,15
1540802029367418,2017-10-01,23
1540802029367418,2017-11-01,25
