id_usuario,data,quantidade
1768327656531278,2010-06-01,1
1768327656531278,2010-07-01,2
1768327656531278,2011-05-01,1
1768327656531278,2011-12-01,3
1768327656531278,2012-01-01,3
1768327656531278,2012-02-01,5
1768327656531278,2012-03-01,10
1768327656531278,2012-04-01,16
1768327656531278,2012-05-01,12
1768327656531278,2012-06-01,10
1768327656531278,2012-07-01,10
1768327656531278,2012-08-01,22
1768327656531278,2012-09-01,21
1768327656531278,2012-10-01,33
1768327656531278,2012-11-01,28
1768327656531278,2012-12-01,21
1768327656531278,2013-01-01,19
1768327656531278,2013-02-01,23
1768327656531278,2013-03-01,6
1768327656531278,2013-04-01,10
1768327656531278,2013-05-01,13
1768327656531278,2013-06-01,7
1768327656531278,2013-07-01,7
1768327656531278,2013-08-01,18
1768327656531278,2013-09-01,21
1768327656531278,2013-10-01,33
1768327656531278,2013-11-01,58
1768327656531278,2013-12-01,171
1768327656531278,2014-01-01,70
1768327656531278,2014-02-01,71
1768327656531278,2014-03-01,58
1768327656531278,2014-04-01,26
1768327656531278,2014-05-01,74
1768327656531278,2014-06-01,127
1768327656531278,2014-07-01,125
1768327656531278,2014-08-01,28
1768327656531278,2014-09-01,43
1768327656531278,2014-10-01,128
1768327656531278,2014-11-01,26
1768327656531278,2014-12-01,50
1768327656531278,2015-01-01,95
1768327656531278,2015-02-01,104
1768327656531278,2015-03-01,58
1768327656531278,2015-04-01,115
1768327656531278,2015-05-01,100
1768327656531278,2015-06-01,50
1768327656531278,2015-07-01,121
1768327656531278,2015-08-01,34
1768327656531278,2015-09-01,38
1768327656531278,2015-10-01,44
1768327656531278,2015-11-01,105
1768327656531278,2015-12-01,65
1768327656531278,2016-01-01,98
1768327656531278,2016-02-01,96
1768327656531278,2016-03-01,195
1768327656531278,2016-04-01,196
1768327656531278,2016-05-01,116
1768327656531278,2016-06-01,30
1768327656531278,2016-07-01,21
1768327656531278,2016-08-01,12
1768327656531278,2016-09-01,29
1768327656531278,2016-10-01,22
1768327656531278,2016-11-01,30
1768327656531278,2016-12-01,34
1768327656531278,2017-01-01,29
1768327656531278,2017-02-01,16
1768327656531278,2017-03-01,16
1768327656531278,2017-04-01,22
1768327656531278,2017-05-01,19
1768327656531278,2017-06-01,31
1768327656531278,2017-07-01,31
1768327656531278,2017-08-01,29
1768327656531278,2017-09-01,19
1768327656531278,2017-10-01,16
1768327656531278,2017-11-01,19
1768327656531278,2017-12-01,2
