id_usuario,data,quantidade
884794121682326,2012-10-01,4
884794121682326,2012-11-01,85
884794121682326,2012-12-01,205
884794121682326,2013-01-01,62
884794121682326,2013-02-01,8
884794121682326,2013-03-01,11
884794121682326,2013-04-01,19
884794121682326,2013-05-01,17
884794121682326,2013-06-01,8
884794121682326,2013-07-01,2
884794121682326,2013-08-01,20
884794121682326,2013-09-01,51
884794121682326,2013-10-01,95
884794121682326,2013-11-01,61
884794121682326,2013-12-01,38
884794121682326,2014-02-01,21
884794121682326,2014-03-01,5
884794121682326,2014-04-01,11
884794121682326,2014-05-01,12
884794121682326,2014-06-01,31
884794121682326,2014-07-01,34
884794121682326,2014-08-01,11
884794121682326,2014-09-01,5
884794121682326,2014-10-01,62
884794121682326,2014-11-01,155
884794121682326,2014-12-01,90
884794121682326,2015-01-01,54
884794121682326,2015-02-01,75
884794121682326,2015-03-01,86
884794121682326,2015-04-01,93
884794121682326,2015-05-01,22
884794121682326,2015-06-01,27
884794121682326,2015-07-01,8
884794121682326,2015-08-01,29
884794121682326,2015-09-01,13
884794121682326,2015-10-01,19
884794121682326,2015-11-01,12
884794121682326,2015-12-01,6
884794121682326,2016-01-01,6
884794121682326,2016-02-01,10
884794121682326,2016-03-01,5
884794121682326,2016-04-01,5
884794121682326,2016-05-01,1
884794121682326,2016-06-01,1
884794121682326,2016-07-01,1
884794121682326,2016-09-01,3
884794121682326,2016-10-01,5
884794121682326,2016-11-01,4
884794121682326,2016-12-01,13
884794121682326,2017-01-01,9
884794121682326,2017-02-01,11
884794121682326,2017-03-01,14
884794121682326,2017-04-01,16
884794121682326,2017-05-01,12
884794121682326,2017-06-01,5
884794121682326,2017-07-01,11
884794121682326,2017-08-01,18
884794121682326,2017-09-01,5
884794121682326,2017-10-01,11
884794121682326,2017-11-01,4
