id_usuario,data,quantidade
1651450664917734,2011-01-01,2
1651450664917734,2011-03-01,1
1651450664917734,2011-06-01,2
1651450664917734,2011-07-01,1
1651450664917734,2011-08-01,1
1651450664917734,2011-09-01,2
1651450664917734,2011-11-01,1
1651450664917734,2011-12-01,2
1651450664917734,2012-02-01,7
1651450664917734,2012-03-01,4
1651450664917734,2012-04-01,7
1651450664917734,2012-05-01,1
1651450664917734,2012-06-01,3
1651450664917734,2012-07-01,4
1651450664917734,2012-08-01,20
1651450664917734,2012-09-01,10
1651450664917734,2012-10-01,19
1651450664917734,2012-11-01,23
1651450664917734,2012-12-01,26
1651450664917734,2013-01-01,2
1651450664917734,2013-02-01,25
1651450664917734,2013-03-01,19
1651450664917734,2013-04-01,14
1651450664917734,2013-05-01,14
1651450664917734,2013-06-01,19
1651450664917734,2013-07-01,5
1651450664917734,2013-08-01,20
1651450664917734,2013-09-01,12
1651450664917734,2013-10-01,22
1651450664917734,2013-11-01,6
1651450664917734,2013-12-01,35
1651450664917734,2014-01-01,20
1651450664917734,2014-02-01,22
1651450664917734,2014-03-01,7
1651450664917734,2014-04-01,4
1651450664917734,2014-05-01,11
1651450664917734,2014-06-01,15
1651450664917734,2014-07-01,24
1651450664917734,2014-08-01,14
1651450664917734,2014-09-01,11
1651450664917734,2014-10-01,6
1651450664917734,2014-11-01,1
1651450664917734,2014-12-01,30
1651450664917734,2015-01-01,37
1651450664917734,2015-02-01,37
1651450664917734,2015-03-01,18
1651450664917734,2015-04-01,7
1651450664917734,2015-05-01,11
1651450664917734,2015-06-01,13
1651450664917734,2015-07-01,26
1651450664917734,2015-08-01,45
1651450664917734,2015-09-01,52
1651450664917734,2015-10-01,59
1651450664917734,2015-11-01,42
1651450664917734,2015-12-01,57
1651450664917734,2016-01-01,76
1651450664917734,2016-02-01,78
1651450664917734,2016-03-01,72
1651450664917734,2016-04-01,111
1651450664917734,2016-05-01,157
1651450664917734,2016-06-01,119
1651450664917734,2016-07-01,82
1651450664917734,2016-08-01,65
1651450664917734,2016-09-01,42
1651450664917734,2016-10-01,58
1651450664917734,2016-11-01,51
1651450664917734,2016-12-01,42
1651450664917734,2017-01-01,57
1651450664917734,2017-02-01,62
1651450664917734,2017-03-01,91
1651450664917734,2017-04-01,53
1651450664917734,2017-05-01,35
1651450664917734,2017-06-01,35
1651450664917734,2017-07-01,24
1651450664917734,2017-08-01,32
1651450664917734,2017-09-01,22
1651450664917734,2017-10-01,12
1651450664917734,2017-11-01,20
