id_usuario,data,quantidade
1977069062531207,2012-03-01,1
1977069062531207,2012-07-01,2
1977069062531207,2012-11-01,1
1977069062531207,2012-12-01,1
1977069062531207,2013-03-01,1
1977069062531207,2013-12-01,1
1977069062531207,2014-01-01,1
1977069062531207,2014-02-01,1
1977069062531207,2014-07-01,1
1977069062531207,2014-11-01,41
1977069062531207,2014-12-01,31
1977069062531207,2015-01-01,10
1977069062531207,2015-02-01,17
1977069062531207,2015-03-01,28
1977069062531207,2015-04-01,22
1977069062531207,2015-05-01,34
1977069062531207,2015-06-01,32
1977069062531207,2015-07-01,33
1977069062531207,2015-08-01,11
1977069062531207,2015-09-01,15
1977069062531207,2015-10-01,107
1977069062531207,2015-11-01,220
1977069062531207,2015-12-01,185
1977069062531207,2016-01-01,76
1977069062531207,2016-02-01,76
1977069062531207,2016-03-01,37
1977069062531207,2016-04-01,43
1977069062531207,2016-05-01,97
1977069062531207,2016-06-01,119
1977069062531207,2016-08-01,94
1977069062531207,2016-09-01,85
1977069062531207,2016-11-01,86
1977069062531207,2016-12-01,74
1977069062531207,2017-01-01,264
1977069062531207,2017-02-01,205
1977069062531207,2017-03-01,162
1977069062531207,2017-04-01,64
1977069062531207,2017-05-01,58
1977069062531207,2017-06-01,39
1977069062531207,2017-07-01,57
1977069062531207,2017-08-01,25
1977069062531207,2017-09-01,3
1977069062531207,2017-10-01,34
1977069062531207,2017-11-01,123
1977069062531207,2017-12-01,52
