id_usuario,data,quantidade
741112402763818,2013-05-01,22
741112402763818,2013-06-01,5
741112402763818,2013-07-01,7
741112402763818,2013-08-01,2
741112402763818,2013-09-01,7
741112402763818,2013-10-01,11
741112402763818,2013-11-01,6
741112402763818,2013-12-01,1
741112402763818,2014-01-01,1
741112402763818,2014-03-01,5
741112402763818,2014-04-01,8
741112402763818,2014-05-01,14
741112402763818,2014-06-01,9
741112402763818,2014-07-01,5
741112402763818,2014-08-01,3
741112402763818,2014-09-01,3
741112402763818,2014-10-01,2
741112402763818,2014-11-01,1
741112402763818,2014-12-01,11
741112402763818,2015-01-01,10
741112402763818,2015-02-01,4
741112402763818,2015-03-01,10
741112402763818,2015-04-01,1
741112402763818,2015-05-01,10
741112402763818,2015-06-01,1
741112402763818,2015-08-01,2
741112402763818,2015-09-01,3
741112402763818,2015-10-01,8
741112402763818,2015-11-01,15
741112402763818,2015-12-01,7
741112402763818,2016-01-01,24
741112402763818,2016-02-01,19
741112402763818,2016-03-01,28
741112402763818,2016-04-01,33
741112402763818,2016-05-01,32
741112402763818,2016-06-01,21
741112402763818,2016-08-01,2
741112402763818,2016-09-01,5
741112402763818,2016-10-01,20
741112402763818,2016-11-01,31
741112402763818,2016-12-01,95
741112402763818,2017-01-01,98
741112402763818,2017-02-01,23
741112402763818,2017-03-01,66
741112402763818,2017-04-01,25
741112402763818,2017-05-01,31
741112402763818,2017-06-01,43
741112402763818,2017-07-01,49
741112402763818,2017-08-01,32
741112402763818,2017-09-01,61
741112402763818,2017-10-01,477
741112402763818,2017-11-01,341
