id_usuario,palavra,score
1300866146657161,negaval,0.28136957223386777
1300866146657161,cristaldo,0.10456229586188617
1300866146657161,animar,0.06382404988047523
1300866146657161,comemorar,0.06350792003493846
1300866146657161,junto,0.05965251807723213
1300866146657161,irmao,0.058189531115914114
1300866146657161,crianco,0.053955431026730796
1300866146657161,sabar,0.05358110769010896
1300866146657161,dourar,0.05322756375047784
1300866146657161,amiga,0.04645791792444437
1496743567088891,vida,0.03455124285982826
1496743567088891,chamar,0.027705012898098173
1496743567088891,ajudar,0.02770397250550556
1496743567088891,precisar,0.02213667654887988
1496743567088891,lojadarair,0.020069641412127706
1496743567088891,jogo,0.016592040047661308
1496743567088891,morte,0.0162436767996986
1496743567088891,comemorar,0.015625
1496743567088891,ave,0.015625
1496743567088891,tempestade,0.015625
967268016763567,sorriso,0.02552534427913278
967268016763567,abencoe,0.021498151880351778
967268016763567,carteira,0.020833333333333332
967268016763567,amigo,0.018691710187438003
967268016763567,irmao,0.016220599728399045
967268016763567,fortalecer,0.014978705688236699
967268016763567,digar,0.014479853372288106
967268016763567,admitir,0.013461889638921285
967268016763567,outubro,0.01267912051096088
967268016763567,universo,0.01255971416952919
1675021165894745,aresso,0.054946210531172435
1675021165894745,fa,0.012020164202249568
1675021165894745,cidade,0.011627906976744186
1675021165894745,feriado,0.011627906976744186
1675021165894745,geracoes,0.011627906976744186
1675021165894745,excelente,0.011627906976744186
1675021165894745,morar,0.011627906976744186
1675021165894745,almoco,0.011627906976744186
1675021165894745,carboidrato,0.010173361538965102
1675021165894745,alimentacao,0.010173361538965102
1178117145655574,criminalcase,0.4250000000000001
1178117145655574,bicho,0.025
1178117145655574,louco,0.025
1178117145655574,distante,0.0
1178117145655574,droga,0.0
1178117145655574,durar,0.0
1178117145655574,edicao,0.0
1178117145655574,educacao,0.0
1178117145655574,efeito,0.0
1178117145655574,egoismo,0.0
387219935043294,ze,0.0
387219935043294,emocao,0.0
387219935043294,duplo,0.0
387219935043294,durar,0.0
387219935043294,edicao,0.0
387219935043294,educacao,0.0
387219935043294,efeito,0.0
387219935043294,egoismo,0.0
387219935043294,eit,0.0
387219935043294,emocoes,0.0
1225153407589388,pensar,0.02609397050883637
1225153407589388,reallizar,0.022197055471552044
1225153407589388,tsm,0.022197055471552044
1225153407589388,doublelift,0.022197055471552044
1225153407589388,animar,0.02127659574468085
1225153407589388,dormir,0.02127659574468085
1225153407589388,sqn,0.02127659574468085
1225153407589388,mudar,0.02127659574468085
1225153407589388,forca,0.02127659574468085
1225153407589388,amo,0.02127659574468085
1485262061558230,ze,0.0
1485262061558230,emocao,0.0
1485262061558230,duplo,0.0
1485262061558230,durar,0.0
1485262061558230,edicao,0.0
1485262061558230,educacao,0.0
1485262061558230,efeito,0.0
1485262061558230,egoismo,0.0
1485262061558230,eit,0.0
1485262061558230,emocoes,0.0
1550846648355920,ze,0.0
1550846648355920,emocao,0.0
1550846648355920,duplo,0.0
1550846648355920,durar,0.0
1550846648355920,edicao,0.0
1550846648355920,educacao,0.0
1550846648355920,efeito,0.0
1550846648355920,egoismo,0.0
1550846648355920,eit,0.0
1550846648355920,emocoes,0.0
395998997485189,ze,0.0
395998997485189,emocao,0.0
395998997485189,duplo,0.0
395998997485189,durar,0.0
395998997485189,edicao,0.0
395998997485189,educacao,0.0
395998997485189,efeito,0.0
395998997485189,egoismo,0.0
395998997485189,eit,0.0
395998997485189,emocoes,0.0
1152757041522424,ze,0.0
1152757041522424,emocao,0.0
1152757041522424,duplo,0.0
1152757041522424,durar,0.0
1152757041522424,edicao,0.0
1152757041522424,educacao,0.0
1152757041522424,efeito,0.0
1152757041522424,egoismo,0.0
1152757041522424,eit,0.0
1152757041522424,emocoes,0.0
883399878494992,perder,0.2
883399878494992,fantastico,0.2
883399878494992,happy,0.14720406788092993
883399878494992,halloween,0.13539188454005127
883399878494992,almoco,0.0763398101122542
883399878494992,deus,0.047875732766309326
883399878494992,organizar,0.046640853275233374
883399878494992,ingresso,0.046640853275233374
883399878494992,brinde,0.046640853275233374
883399878494992,refrigerante,0.046640853275233374
848813808619893,capaldao,0.024136067095040036
848813808619893,monologo,0.020728458390732313
848813808619893,leitura,0.019193127789685495
848813808619893,nojo,0.015384615384615385
848813808619893,pare,0.015384615384615385
848813808619893,chegar,0.015384615384615385
848813808619893,meme,0.011660814850286748
848813808619893,incrivel,0.011490725473709603
848813808619893,ideia,0.011473136611329274
848813808619893,preocupar,0.01132338983699461
733974373455167,juh,0.006666666666666667
733974373455167,defender,0.0047140452079103175
733974373455167,legal,0.0047140452079103175
733974373455167,ze,0.0
733974373455167,egoismo,0.0
733974373455167,duplo,0.0
733974373455167,durar,0.0
733974373455167,edicao,0.0
733974373455167,educacao,0.0
733974373455167,efeito,0.0
1493810250700654,ze,0.0
1493810250700654,emocao,0.0
1493810250700654,duplo,0.0
1493810250700654,durar,0.0
1493810250700654,edicao,0.0
1493810250700654,educacao,0.0
1493810250700654,efeito,0.0
1493810250700654,egoismo,0.0
1493810250700654,eit,0.0
1493810250700654,emocoes,0.0
1631479466910799,chip,0.1377494118340653
1631479466910799,negocio,0.12669590406688644
1631479466910799,conseguir,0.12210828384493727
1631479466910799,festa,0.12006286697591903
1631479466910799,esperar,0.11208396160239706
1631479466910799,escutar,0.08239535806045557
1631479466910799,companheira,0.08239535806045557
1631479466910799,machado,0.07965125479496771
1631479466910799,surpresa,0.0775227629406951
1631479466910799,fundo,0.0775227629406951
1411629912269573,familiar,0.03125
1411629912269573,jogar,0.03125
1411629912269573,querido,0.01531989870748603
1411629912269573,sobrinho,0.01531989870748603
1411629912269573,velho,0.01468564423547256
1411629912269573,desejo,0.013518747405511128
1411629912269573,amor,0.010427810372261925
1411629912269573,efeito,0.0
1411629912269573,duplo,0.0
1411629912269573,durar,0.0
2430456247179823,adotar,0.13175320754516967
2430456247179823,moda,0.1226700565674416
2430456247179823,virar,0.11282657045004271
2430456247179823,familiar,0.10207286651866507
2430456247179823,eit,0.0
2430456247179823,duplo,0.0
2430456247179823,durar,0.0
2430456247179823,edicao,0.0
2430456247179823,educacao,0.0
2430456247179823,efeito,0.0
446346645761906,lover,0.058823529411764705
446346645761906,amor,0.058823529411764705
446346645761906,desculpe,0.04368165700607856
446346645761906,anime,0.03996136277485564
446346645761906,perguntar,0.03939695995454541
446346645761906,braco,0.03771901452076405
446346645761906,bater,0.03405599822674246
446346645761906,obter,0.03322011222352255
446346645761906,sentir,0.03202576614203894
446346645761906,nojo,0.0300052922471206
741784156016232,top,0.050658384620669704
741784156016232,rocar,0.03880619988924924
741784156016232,achar,0.029193051909850817
741784156016232,cachorro,0.022222222222222223
741784156016232,lembrar,0.022222222222222223
741784156016232,amoooo,0.022222222222222223
741784156016232,festa,0.022222222222222223
741784156016232,amiga,0.022222222222222223
741784156016232,culto,0.01896745093573237
741784156016232,familia,0.01877914414669594
547997688876324,claramente,0.025
547997688876324,escola,0.025
547997688876324,lidar,0.025
547997688876324,principalmente,0.025
547997688876324,casal,0.009946424622053945
547997688876324,manha,0.009946424622053945
547997688876324,copia,0.009946424622053945
547997688876324,cafe,0.009946424622053945
547997688876324,acordar,0.00912079077855789
547997688876324,ouvir,0.008637825940786418
1247624775371259,deus,0.06680829679143016
1247624775371259,vida,0.029750557795130406
1247624775371259,excelente,0.017148966993783113
1247624775371259,seguranca,0.015181966627703564
1247624775371259,abencoar,0.014107538480071577
1247624775371259,abencoe,0.00934501208988195
1247624775371259,amigo,0.008550383215544275
1247624775371259,mundo,0.007805801499862851
1247624775371259,forte,0.007596764943560283
1247624775371259,sabedoria,0.0072407573646647225
1184367094998846,mds,0.01337384534857366
1184367094998846,vejo,0.011560693641618497
1184367094998846,time,0.011560693641618497
1184367094998846,kappo,0.011560693641618497
1184367094998846,repost,0.00986766925541357
1184367094998846,saga,0.008410394291560758
1184367094998846,fofo,0.00723797803310599
1184367094998846,calcar,0.005780346820809248
1184367094998846,chaplin,0.005780346820809248
1184367094998846,segredo,0.005780346820809248
1562826073797032,familiar,0.10154842235002437
1562826073797032,rumo,0.07741575516753185
1562826073797032,follow,0.07741575516753185
1562826073797032,baile,0.07741575516753185
1562826073797032,respeito,0.06982210875749804
1562826073797032,acabar,0.06241325636567757
1562826073797032,mundo,0.054201282569988164
1562826073797032,efeito,0.0
1562826073797032,duplo,0.0
1562826073797032,durar,0.0
1771219663178001,igual,0.004248889729384492
1771219663178001,amo,0.003312122235348595
1771219663178001,deus,0.002856051858233567
1771219663178001,droga,0.0
1771219663178001,duplo,0.0
1771219663178001,durar,0.0
1771219663178001,edicao,0.0
1771219663178001,educacao,0.0
1771219663178001,efeito,0.0
1771219663178001,egoismo,0.0
1910864708928398,brasil,0.05263157894736842
1910864708928398,cidade,0.05263157894736842
1910864708928398,verdadeiro,0.05263157894736842
1910864708928398,gato,0.05263157894736842
1910864708928398,ze,0.0
1910864708928398,eit,0.0
1910864708928398,duplo,0.0
1910864708928398,durar,0.0
1910864708928398,edicao,0.0
1910864708928398,educacao,0.0
803201749862055,princês,0.2045132149507459
803201749862055,familiar,0.19268842751507667
803201749862055,amor,0.15928330076240585
803201749862055,amo,0.14378576045808572
803201749862055,egoismo,0.0
803201749862055,dourar,0.0
803201749862055,droga,0.0
803201749862055,duplo,0.0
803201749862055,durar,0.0
803201749862055,edicao,0.0
1360018624124409,grandemente,0.02082554557441878
1360018624124409,irmaos,0.02082554557441878
1360018624124409,receber,0.018782785298478145
1360018624124409,culto,0.018782785298478145
1360018624124409,abencoe,0.01678973630210654
1360018624124409,perder,0.015914803222385924
1360018624124409,deus,0.012625559209862516
1360018624124409,eit,0.0
1360018624124409,droga,0.0
1360018624124409,duplo,0.0
1540802029367418,gostar,0.020833333333333332
1540802029367418,preto,0.020833333333333332
1540802029367418,brilhar,0.020833333333333332
1540802029367418,ze,0.0
