id_usuario,palavra,contagem
1457411227699416,vida,14
1457411227699416,mundo,11
1457411227699416,amor,11
1457411227699416,top,10
1457411227699416,maravilhoso,9
1457411227699416,achar,9
1457411227699416,amo,8
1457411227699416,favorito,8
1457411227699416,desenho,6
1457411227699416,episodio,6
2069736153313031,chorar,4
2069736153313031,berro,3
2069736153313031,deus,3
2069736153313031,sonho,3
2069736153313031,gostar,3
2069736153313031,amor,2
2069736153313031,porra,2
2069736153313031,realidade,2
2069736153313031,gritar,2
2069736153313031,namorar,2
1505262262895441,vida,34
1505262262895441,deus,22
1505262262895441,amor,16
1505262262895441,errar,14
1505262262895441,amo,12
1505262262895441,familiar,8
1505262262895441,doente,6
1505262262895441,sangue,6
1505262262895441,tornar,6
1505262262895441,serejo,6
523889937966576,deus,11
523889937966576,amo,9
523889937966576,vida,8
523889937966576,opa,5
523889937966576,amigo,3
523889937966576,abencoe,3
523889937966576,desculpa,3
523889937966576,amor,3
523889937966576,saudade,3
523889937966576,odio,3
1791295990903518,amor,17
1791295990903518,crianca,16
1791295990903518,vida,16
1791295990903518,amo,7
1791295990903518,mundo,6
1791295990903518,carater,5
1791295990903518,matar,5
1791295990903518,dor,4
1791295990903518,profissional,4
1791295990903518,palavra,3
1592776377455709,gostar,14
1592776377455709,pagar,10
1592776377455709,vida,10
1592776377455709,namorar,9
1592776377455709,role,8
1592776377455709,pensar,8
1592776377455709,brasil,8
1592776377455709,cabelo,6
1592776377455709,conhecer,6
1592776377455709,sereiar,6
540079019690503,mundo,34
540079019690503,sexual,29
540079019690503,adolescente,25
540079019690503,vida,21
540079019690503,amigo,21
540079019690503,ciencia,21
540079019690503,paciente,21
540079019690503,psicologio,21
540079019690503,real,20
540079019690503,amiga,20
1976561949250115,amigo,5
1976561949250115,amor,3
1976561949250115,deus,3
1976561949250115,viver,3
1976561949250115,vida,3
1976561949250115,agradecer,2
1976561949250115,mamae,2
1976561949250115,gostar,2
1976561949250115,identificar,2
1976561949250115,especial,2
932900373523932,vida,17
932900373523932,amor,8
932900373523932,medo,8
932900373523932,precisar,6
932900373523932,mundo,6
932900373523932,deixar,5
932900373523932,problema,5
932900373523932,vivo,5
932900373523932,bolo,4
932900373523932,sentir,4
337226220074570,vida,64
337226220074570,amor,49
337226220074570,deus,44
337226220074570,equipe,34
337226220074570,coracao,29
337226220074570,viver,22
337226220074570,espirita,22
337226220074570,treino,20
337226220074570,participe,20
337226220074570,mundo,18
1458695270914220,amor,47
1458695270914220,vida,39
1458695270914220,precisar,25
