id_usuario,trend,h,p-valor,z,Tau,slope
1457411227699416,increasing,True,1.2577489658660568e-05,4.36732952381236,0.2609498031496063,0.004166666666666659
2069736153313031,increasing,True,0.0,10.600245434735195,0.6574562028201111,0.026086956521739153
1505262262895441,decreasing,True,9.999685398165425e-05,-3.8905995198726058,-0.2856361149110807,-0.03037037037037038
523889937966576,decreasing,True,0.0,-10.980682012032117,-0.5986412108703131,-0.009946236559139775
1791295990903518,no trend,False,0.5285216171186002,0.6302643902213004,0.036601307189542485,0.0011020036429872308
1592776377455709,decreasing,True,2.5912605394751154e-13,-7.314035522839319,-0.4284575074048758,-0.012094138730761123
540079019690503,decreasing,True,0.003690710297104216,-2.9034541312307693,-0.17284399224806202,-0.005666766756747744
1976561949250115,no trend,False,0.24700986314761741,1.1576427321900784,0.07600070534297303,0.002941176470588225
932900373523932,decreasing,True,3.870392895066743e-10,-6.259167001077888,-0.3253493013972056,-0.0036694915254237258
337226220074570,decreasing,True,0.0022904889110728632,-3.0497277536594147,-0.2008984725965858,-0.006830601092896165
1458695270914220,decreasing,True,1.9806378759312793e-13,-7.350142442860942,-0.4048322147651007,-0.013703703703703685
575912899414794,no trend,False,0.7450886748959702,0.3251220848155224,0.0196225471816023,0.00042735042735042583
1486348074805772,decreasing,True,0.0,-9.871729813622823,-0.5531609195402298,-0.008576051779935269
1502378776518622,no trend,False,0.8014937957702226,-0.25141432215626913,-0.015460482473677196,-0.00047619047619044914
294456457741682,increasing,True,0.0,9.387135687975244,0.6402803545660688,0.054166666666666585
1587210241335648,decreasing,True,0.00966849679535886,-2.587465176580361,-0.14454416627302788,-0.003413654618473894
1232495143519028,decreasing,True,0.0,-9.86975353340447,-0.5759174054539333,-0.020392156862745092
698817233653777,decreasing,True,3.3311221203646824e-07,-5.103679520281367,-0.4486338797814208,-0.037499999999999964
2041925969376769,decreasing,True,4.218847493575595e-15,-7.849253793361763,-0.45978582820688085,-0.013541666666666678
1033110380164779,decreasing,True,0.005318769992349592,-2.787065666494419,-0.1752623688155922,-0.010000000000000014
2000049206898919,increasing,True,1.9340085088970227e-13,7.35329312471712,0.41355866355866355,0.010274547803617565
1474155432682501,decreasing,True,0.0,-13.561809802275766,-0.8166349206349206,-0.025833333333333326
855386091334664,decreasing,True,1.3273937504720834e-10,-6.423999773890989,-0.37346600331674956,-0.010793650793650807
968408906650982,increasing,True,0.0467077230027122,1.988940932962099,0.11614858040623947,0.0056603773584905795
1942377509357721,no trend,False,0.7041897103646684,-0.3796709182409001,-0.024336283185840708,-0.00035477053140095755
