id_usuario,trend,h,p-valor,z,Tau,slope
1457411227699416,decreasing,True,0.0016909819374617552,-3.139739386591155,-0.21542096219931273,-0.004264392324093815
2069736153313031,increasing,True,2.7176643284665403e-06,4.691080182090463,0.3639781271360219,0.014285714285714285
1505262262895441,no trend,False,0.25365821319747006,-1.141508893451403,-0.08491107286288009,-0.004722872755659653
523889937966576,decreasing,True,1.985300812634705e-12,-7.035507817664873,-0.5138166894664843,-0.013289036544850497
1791295990903518,decreasing,True,0.0008061784752497747,-3.3506647169635233,-0.25348101265822787,-0.005291005291005289
1592776377455709,no trend,False,0.8465784223981041,0.19348593216469853,0.016149068322981366,0.0
540079019690503,decreasing,True,8.644945072910915e-06,-4.448556150462055,-0.257516339869281,-0.011904761904761899
1976561949250115,decreasing,True,0.00020734706688574356,-3.7098927490818694,-0.5661764705882353,-0.016865079365079357
932900373523932,no trend,False,1.0,0.0,0.0,0.0
337226220074570,no trend,False,0.05164919625662878,-1.946046149871023,-0.18962585034013604,-0.003442840550854489
1458695270914220,increasing,True,0.026176311761504145,2.2235859938834994,0.20050125313283207,0.0028011204481792726
575912899414794,increasing,True,0.009801426516242717,2.5827572322297194,0.3088235294117647,0.0
1486348074805772,decreasing,True,3.931568513104722e-05,-4.111464782398971,-0.48128342245989303,-0.009852216748768468
1502378776518622,no trend,False,0.21545778580737873,-1.2386968496907205,-0.1532258064516129,-1.533165129244264e-17
294456457741682,increasing,True,0.021218542975053767,2.3040730555239843,0.1926729986431479,0.010582010582010578
1587210241335648,no trend,False,0.1534712460460843,-1.427377037080544,-0.14343434343434344,0.0
1232495143519028,decreasing,True,8.623721506895166e-06,-4.449084178004209,-0.48717948717948717,-0.017857142857142856
698817233653777,no trend,False,0.33070423421907336,-0.9726963613492722,-0.09023569023569024,-4.934324553889585e-18
2041925969376769,decreasing,True,1.0762266189345837e-08,-5.7182564028634895,-0.4663256606990622,-0.010204081632653057
1033110380164779,decreasing,True,4.78113875290731e-06,-4.574168971208986,-0.2966360856269113,-0.015444015444015427
2000049206898919,decreasing,True,6.913331671798417e-05,-3.9792489601701924,-0.37631975867269984,-0.01587301587301589
1474155432682501,no trend,False,0.5120351311189435,-0.6556720888640245,-0.06565656565656566,0.0
855386091334664,no trend,False,0.2906416092359292,-1.0567151486483828,-0.08528951486697965,-0.008928571428571418
968408906650982,no trend,False,0.24568428779750917,1.160895773651734,0.12944523470839261,0.0
1942377509357721,decreasing,True,0.0,-8.347041764757282,-0.5387823185988324,-0.021008403361344515
